timestamp,pci,cell_type,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db,anomaly_label
2026-06-13T13:45:00,PCI_8,TDD,1,178996127.0,17886345.0,580,6,480,3,12.9,13.4,16.4,17.3,13.58,11.96,DRIFT(75%)
2026-06-13T13:46:00,PCI_8,TDD,1,283613283.0,18315079.0,422,0,508,7,11.9,18.5,21.9,26.0,10.57,7.84,DRIFT(77%)
2026-06-13T13:47:00,PCI_8,TDD,1,206993637.0,32345932.0,438,4,415,8,9.0,14.7,23.6,17.9,13.29,11.2,DRIFT(78%)
2026-06-13T13:48:00,PCI_8,TDD,1,171511820.0,24030557.0,384,2,417,4,9.9,13.5,19.9,21.3,10.66,9.15,DRIFT(80%)
2026-06-13T13:49:00,PCI_8,TDD,2,161625959.0,15707509.0,423,7,388,6,8.1,17.8,25.0,20.7,10.45,9.52,DRIFT(82%)
2026-06-13T13:50:00,PCI_8,TDD,1,142906071.0,16601766.0,427,12,407,14,10.0,15.4,17.8,16.8,9.07,11.29,DRIFT(83%)
2026-06-13T13:51:00,PCI_8,TDD,1,188655353.0,26103447.0,396,6,326,0,8.1,15.1,12.0,16.5,11.21,8.06,DRIFT(85%)
2026-06-13T13:52:00,PCI_8,TDD,1,191670071.0,25760322.0,401,11,360,11,10.9,18.7,14.1,25.3,9.08,10.77,DRIFT(87%)
2026-06-13T13:53:00,PCI_8,TDD,1,151140964.0,23165357.0,437,0,354,5,7.3,19.2,21.1,16.5,9.4,8.16,DRIFT(88%)
2026-06-13T13:54:00,PCI_8,TDD,1,152296326.0,22615821.0,453,7,405,4,7.3,14.5,18.9,18.3,8.46,8.41,DRIFT(90%)
2026-06-13T13:55:00,PCI_8,TDD,2,180804599.0,21668605.0,520,5,500,3,7.5,15.2,18.7,18.9,9.53,9.41,DRIFT(92%)
2026-06-13T13:56:00,PCI_8,TDD,1,132240249.0,15744040.0,378,19,365,0,7.7,15.9,19.4,17.4,9.44,7.49,DRIFT(93%)
2026-06-13T13:57:00,PCI_8,TDD,1,90584403.0,23910029.0,447,11,373,7,9.3,17.7,17.4,17.6,6.45,7.53,DRIFT(95%)
2026-06-13T13:58:00,PCI_8,TDD,1,81159598.0,13487182.0,372,4,313,0,7.7,16.2,10.4,13.7,8.16,9.94,DRIFT(97%)
2026-06-13T13:59:00,PCI_8,TDD,1,165395227.0,16665337.0,459,8,350,5,8.9,18.0,13.4,14.4,6.7,9.73,DRIFT(98%)
2026-06-13T14:00:00,PCI_8,TDD,1,162278870.0,29170465.0,450,13,363,0,10.3,16.5,13.0,9.4,5.82,7.33,DRIFT(100%)
2026-06-13T11:45:00,PCI_12,FDD,2,43136095.0,18181818.0,889,18,805,12,15.7,18.2,30.2,31.5,22.52,20.97,Normal
2026-06-13T11:46:00,PCI_12,FDD,3,34492309.0,15981011.0,903,13,820,8,15.2,17.9,32.6,31.8,20.71,23.29,Normal
2026-06-13T11:47:00,PCI_12,FDD,2,36946703.0,19585548.0,803,14,837,6,18.8,10.5,34.1,28.5,20.36,22.16,Normal
2026-06-13T11:48:00,PCI_12,FDD,3,37667385.0,18334404.0,760,7,809,0,16.5,15.2,43.0,33.8,20.89,22.61,Normal
2026-06-13T11:49:00,PCI_12,FDD,3,43519628.0,15839871.0,908,10,728,7,18.6,15.0,37.0,27.0,23.24,20.88,Normal
2026-06-13T11:50:00,PCI_12,FDD,3,36185014.0,19574815.0,880,23,805,12,24.2,17.0,36.5,33.4,19.98,19.11,Normal
2026-06-13T11:51:00,PCI_12,FDD,3,41546239.0,18718648.0,858,18,800,7,16.7,18.3,37.9,21.8,21.37,20.33,Normal
2026-06-13T11:52:00,PCI_12,FDD,3,42773374.0,19821198.0,878,13,737,7,18.0,15.9,24.5,27.7,22.11,19.44,Normal
2026-06-13T11:53:00,PCI_12,FDD,3,40575980.0,16370619.0,766,10,793,15,19.6,13.1,32.7,30.9,22.36,21.08,Normal
2026-06-13T11:54:00,PCI_12,FDD,2,38372362.0,20074630.0,886,8,747,0,16.8,15.0,28.7,30.4,21.89,15.48,Normal
2026-06-13T11:55:00,PCI_12,FDD,3,33316123.0,20193094.0,779,12,747,9,18.2,15.5,26.1,22.1,20.83,19.98,Normal
2026-06-13T11:56:00,PCI_12,FDD,3,40992380.0,18235108.0,793,11,766,9,21.8,14.7,33.3,31.6,21.95,19.0,Normal
2026-06-13T11:57:00,PCI_12,FDD,2,35219212.0,16202436.0,753,8,713,10,19.2,14.2,32.3,20.1,21.01,20.8,Normal
2026-06-13T11:58:00,PCI_12,FDD,3,34113708.0,21469109.0,761,6,781,15,19.0,15.9,22.5,19.2,22.26,19.28,Normal
2026-06-13T11:59:00,PCI_12,FDD,2,37910666.0,19079330.0,882,13,800,8,17.8,18.1,28.5,43.3,22.75,20.76,Normal
2026-06-13T12:00:00,PCI_12,FDD,0,599113.0,250930.0,2,0,2,0,3.6,4.0,0.7,1.0,1.42,3.7,OUTAGE
2026-06-13T12:01:00,PCI_12,FDD,0,603195.0,277249.0,0,2,1,0,3.7,4.1,1.3,0.3,3.61,0.86,OUTAGE
2026-06-13T12:02:00,PCI_12,FDD,0,439382.0,230894.0,1,1,2,0,5.0,4.1,0.9,1.3,2.76,4.32,OUTAGE
2026-06-13T12:03:00,PCI_12,FDD,0,484776.0,258929.0,1,1,1,0,4.0,2.7,0.2,0.5,4.57,3.38,OUTAGE
2026-06-13T12:04:00,PCI_12,FDD,0,508852.0,257040.0,1,1,0,0,5.6,4.0,0.6,1.3,2.26,1.82,OUTAGE
2026-06-13T12:05:00,PCI_12,FDD,0,583830.0,264347.0,0,1,1,1,4.8,3.4,1.0,0.7,1.1,3.34,OUTAGE
2026-06-13T12:06:00,PCI_12,FDD,0,497520.0,276946.0,3,1,0,3,3.6,2.4,0.1,1.7,3.97,5.42,OUTAGE
2026-06-13T12:07:00,PCI_12,FDD,0,543088.0,273832.0,1,1,0,1,3.4,2.1,1.5,1.0,5.02,3.05,OUTAGE
2026-06-13T12:08:00,PCI_12,FDD,0,422208.0,283296.0,1,0,0,0,5.4,2.6,1.7,1.0,4.43,3.26,OUTAGE
2026-06-13T12:09:00,PCI_12,FDD,0,420902.0,250191.0,0,0,1,1,4.5,3.6,0.0,0.3,4.97,1.95,OUTAGE
2026-06-13T12:10:00,PCI_12,FDD,0,535917.0,248288.0,0,0,2,0,3.3,2.8,0.5,0.4,2.95,2.11,OUTAGE
2026-06-13T12:11:00,PCI_12,FDD,0,456966.0,265383.0,2,1,1,1,4.7,3.9,1.5,0.9,4.39,3.23,OUTAGE
2026-06-13T12:12:00,PCI_12,FDD,0,420625.0,234848.0,0,1,3,0,2.3,3.9,0.6,1.6,2.72,2.37,OUTAGE
2026-06-13T12:13:00,PCI_12,FDD,0,558487.0,268494.0,2,1,1,0,2.7,3.4,1.3,1.5,2.06,2.09,OUTAGE
2026-06-13T12:14:00,PCI_12,FDD,0,476156.0,280975.0,1,1,0,0,2.3,1.9,1.4,1.0,2.68,2.25,OUTAGE
2026-06-13T12:15:00,PCI_12,FDD,0,463400.0,248744.0,2,2,0,1,5.2,2.9,0.9,0.8,2.74,3.85,OUTAGE
2026-06-13T12:16:00,PCI_12,FDD,0,430863.0,248241.0,2,2,1,0,3.9,5.7,1.4,0.6,3.59,2.26,OUTAGE
2026-06-13T12:17:00,PCI_12,FDD,0,445372.0,258347.0,3,1,1,1,3.0,2.5,0.4,0.4,3.4,1.88,OUTAGE
2026-06-13T12:18:00,PCI_12,FDD,0,439225.0,221730.0,0,0,1,0,2.6,4.8,0.7,1.2,3.64,3.66,OUTAGE
2026-06-13T12:19:00,PCI_12,FDD,0,487795.0,243673.0,1,1,1,1,3.7,1.9,1.3,1.0,3.89,3.79,OUTAGE
2026-06-13T12:20:00,PCI_12,FDD,2,28064889.0,15729148.0,730,15,718,12,18.8,16.4,37.3,29.8,22.14,22.96,Normal
2026-06-13T12:21:00,PCI_12,FDD,3,33587431.0,15460009.0,815,17,700,13,14.1,15.9,31.0,23.7,26.77,19.87,Normal
2026-06-13T12:22:00,PCI_12,FDD,2,35110776.0,12483448.0,739,16,674,4,20.6,18.7,33.7,24.9,21.52,18.39,Normal
2026-06-13T12:23:00,PCI_12,FDD,2,29629421.0,15880616.0,722,3,705,8,21.4,14.7,32.5,28.7,21.49,21.49,Normal
2026-06-13T12:24:00,PCI_12,FDD,3,36357814.0,16721280.0,753,4,662,5,15.8,16.9,36.8,22.5,22.57,17.93,Normal
2026-06-13T12:25:00,PCI_12,FDD,2,31137092.0,18799109.0,734,16,681,5,15.5,16.5,35.2,28.3,26.48,22.86,Normal
2026-06-13T12:26:00,PCI_12,FDD,2,32865321.0,18401971.0,723,17,703,8,19.4,19.4,31.5,26.2,25.02,21.94,Normal
2026-06-13T12:27:00,PCI_12,FDD,2,34346856.0,17648914.0,780,4,624,4,16.1,14.7,33.7,25.8,22.39,17.55,Normal
2026-06-13T12:28:00,PCI_12,FDD,2,37121434.0,18579954.0,723,12,771,7,16.6,15.7,30.8,25.8,21.94,17.11,Normal
2026-06-13T12:29:00,PCI_12,FDD,2,33301459.0,16610898.0,728,10,683,11,17.8,16.8,27.6,29.3,22.75,21.73,Normal
2026-06-13T12:30:00,PCI_12,FDD,3,36853581.0,16708908.0,765,16,652,5,18.4,16.8,26.0,26.0,21.81,15.57,Normal
2026-06-13T12:31:00,PCI_12,FDD,2,32983869.0,16484497.0,821,5,642,0,17.0,15.2,27.5,31.8,23.72,20.16,Normal
2026-06-13T12:32:00,PCI_12,FDD,2,38760762.0,16765512.0,706,2,654,10,22.6,16.1,26.1,20.2,23.1,16.47,Normal
2026-06-13T12:33:00,PCI_12,FDD,3,37576536.0,17834688.0,733,13,676,4,21.7,15.3,33.6,14.0,24.55,22.94,Normal
2026-06-13T12:34:00,PCI_12,FDD,2,36138818.0,18068770.0,708,13,634,4,20.3,17.9,26.1,22.3,20.71,21.47,Normal
2026-06-13T12:35:00,PCI_12,FDD,2,34984343.0,18467507.0,733,16,651,6,16.0,18.0,25.7,27.6,21.86,17.89,Normal
