Timestamp,Cell_ID,gNB_ID,Channel_Type,Cell_Availability_%,RRC_Connection_Attempts,RRC_Connection_Rejects,RRC_Success_Rate_%,Avg_RRC_Connected_Users,Peak_RRC_Connected_Users,Registration_Success_Rate_%,PDU_Session_Success_Rate_%,RRC_Drop_Rate_%,Handover_Attempts,Handover_Success_Rate_%,Xn_HO_Prep_Success_Rate_%,Xn_HO_Exec_Success_Rate_%,NG_HO_Prep_Success_Rate_%,NG_HO_Exec_Success_Rate_%,PRB_Utilization_DL_%,PRB_Utilization_UL_%,DL_Throughput_Mbps,UL_Throughput_Mbps,Total_Traffic_GB,RACH_Success_Rate_%,Latency_ms
2026-08-22T00:50:00,PCI_4,gNB-2,TDD,99.918,301,1,99.976,68.7,88.0,99.685,99.311,0.16,22,98.622,98.98,98.812,98.341,98.001,45.05,35.94,344.88,120.07,12.94736,99.156,7.8
2026-08-22T00:55:00,PCI_1,gNB-1,TDD,99.899,283,0,99.881,71.8,90.5,99.612,99.307,0.188,32,98.568,98.883,98.905,98.313,97.838,45.72,35.76,342.31,118.93,12.84277,99.163,6.96
2026-08-22T00:55:00,PCI_2,gNB-1,TDD,100.0,316,0,99.813,69.3,88.5,99.496,99.319,0.176,31,98.469,98.862,98.59,98.484,98.144,37.9,31.24,348.4,119.56,13.0799,99.136,7.98
2026-08-22T00:55:00,PCI_3,gNB-2,TDD,99.864,274,1,99.923,72.4,89.8,99.596,99.319,0.154,29,98.544,98.818,98.704,98.527,98.137,45.67,36.43,347.58,120.48,13.02434,99.197,7.22
2026-08-22T00:55:00,PCI_4,gNB-2,TDD,99.912,349,0,99.858,70.9,86.2,99.559,99.362,0.178,19,98.531,98.929,98.609,98.504,97.946,45.06,36.36,347.18,119.49,13.03336,99.091,7.52
2026-08-22T01:00:00,PCI_1,gNB-1,TDD,99.867,294,0,99.941,65.9,88.2,99.6,99.347,0.167,27,98.367,98.823,98.966,98.332,97.932,44.43,35.41,348.84,120.59,13.09687,99.121,7.44
2026-08-22T01:00:00,PCI_2,gNB-1,TDD,99.88,337,1,99.897,72.1,88.9,99.589,99.333,0.149,19,98.509,98.841,98.859,98.391,97.903,45.56,36.64,346.57,119.25,12.98681,99.245,7.25
2026-08-22T01:00:00,PCI_3,gNB-2,TDD,99.926,300,0,99.859,70.2,87.7,99.591,99.322,0.129,23,98.31,98.799,98.73,98.365,97.857,44.62,36.05,347.75,121.05,13.0364,99.112,8.22
2026-08-22T01:00:00,PCI_4,gNB-2,TDD,99.91,302,2,99.888,70.7,86.0,99.623,99.362,0.179,18,98.454,98.878,98.9,98.331,97.851,44.87,35.58,347.02,119.14,13.01466,98.924,7.71
2026-08-22T01:05:00,PCI_1,gNB-1,TDD,99.928,317,0,99.948,70.6,88.0,99.643,99.244,0.149,26,98.463,98.984,98.919,98.421,97.982,43.97,35.3,348.14,120.91,13.05925,98.814,7.19
2026-08-22T01:05:00,PCI_2,gNB-1,TDD,99.901,263,1,99.906,67.6,90.1,99.664,99.213,0.127,26,98.486,98.918,98.741,98.363,97.91,44.9,36.29,349.77,119.51,13.11468,99.284,7.48
2026-08-22T01:05:00,PCI_3,gNB-2,TDD,99.881,349,1,99.888,68.1,91.0,99.558,99.211,0.149,23,98.46,99.002,98.916,98.505,97.953,44.27,36.8,345.07,118.45,12.93846,99.175,7.36
2026-08-22T01:05:00,PCI_4,gNB-2,TDD,99.907,255,0,99.938,66.5,88.7,99.644,99.273,0.126,28,98.564,98.831,98.618,98.575,98.083,44.11,36.0,350.04,119.23,13.1342,99.197,7.82
2026-08-22T01:10:00,PCI_1,gNB-1,TDD,99.909,274,0,99.849,70.9,92.0,99.619,99.305,0.161,30,98.454,98.901,98.794,98.342,97.955,44.88,35.75,351.09,119.54,13.18067,99.089,8.29
2026-08-22T01:10:00,PCI_2,gNB-1,TDD,99.887,262,1,99.887,67.9,88.1,99.605,99.386,0.145,32,98.557,98.708,98.828,98.262,97.937,45.51,36.3,347.0,119.27,13.00886,99.058,7.67
2026-08-22T01:10:00,PCI_3,gNB-2,TDD,99.869,344,0,99.915,69.9,89.6,99.692,99.396,0.165,26,98.584,98.734,99.049,98.308,98.098,44.69,35.23,347.76,119.79,13.0507,99.0,7.73
2026-08-22T01:10:00,PCI_4,gNB-2,TDD,99.922,342,0,99.929,67.8,88.7,99.569,99.339,0.152,24,98.483,98.998,98.784,98.543,98.137,45.23,36.08,350.84,119.68,13.15893,99.018,7.86
2026-08-22T01:15:00,PCI_1,gNB-1,TDD,99.884,319,0,100.0,71.0,93.0,99.603,99.329,0.121,23,98.563,98.716,98.732,98.293,97.81,45.04,35.81,354.44,119.84,13.29267,98.876,7.23
2026-08-22T01:15:00,PCI_2,gNB-1,TDD,99.923,265,1,99.9,70.2,89.1,99.583,99.259,0.168,33,98.575,98.942,98.791,98.334,97.934,44.57,36.18,345.75,119.37,12.95352,99.198,7.59
2026-08-22T01:15:00,PCI_3,gNB-2,TDD,99.892,343,0,99.902,67.5,91.0,99.576,99.394,0.17,22,98.446,98.9,98.576,98.436,98.194,45.39,35.7,349.95,119.04,13.13888,99.283,7.08
2026-08-22T01:15:00,PCI_4,gNB-2,TDD,99.918,306,0,99.94,69.3,88.4,99.643,99.359,0.137,32,98.432,99.006,98.724,98.126,97.823,44.62,36.1,346.66,120.82,13.01397,99.06,7.12
2026-08-22T01:20:00,PCI_1,gNB-1,TDD,99.932,320,1,99.921,67.6,91.5,99.585,99.174,0.147,32,98.523,98.687,98.698,98.453,98.011,45.63,36.01,347.68,121.62,13.03984,99.295,7.41
2026-08-22T01:20:00,PCI_2,gNB-1,TDD,99.886,250,1,100.0,69.9,89.9,99.571,99.306,0.118,33,98.641,98.932,98.722,98.387,97.939,45.15,35.63,346.12,119.95,13.0025,99.091,7.51
2026-08-22T01:20:00,PCI_3,gNB-2,TDD,99.904,294,2,99.969,69.9,94.8,99.576,99.262,0.154,31,98.659,98.779,99.033,98.482,97.967,45.12,35.34,354.56,119.78,13.30849,99.169,7.37
2026-08-22T01:20:00,PCI_4,gNB-2,TDD,99.915,315,0,100.0,70.2,92.0,99.572,99.268,0.171,22,98.473,99.006,98.838,98.196,97.877,44.86,35.76,355.83,118.43,13.35864,99.14,6.91
2026-08-22T01:25:00,PCI_1,gNB-1,TDD,99.898,283,0,99.929,72.2,91.0,99.607,99.295,0.133,27,98.527,98.817,98.793,98.526,97.988,45.01,36.37,347.71,119.83,13.03023,99.051,7.09
2026-08-22T01:25:00,PCI_2,gNB-1,TDD,99.881,262,0,99.855,67.7,89.1,99.576,99.266,0.178,22,98.6,98.868,98.918,98.42,98.247,45.24,36.26,350.6,119.63,13.14921,99.071,7.77
2026-08-22T01:25:00,PCI_3,gNB-2,TDD,99.821,335,0,99.939,70.0,86.5,99.537,99.352,0.243,20,98.542,98.853,98.689,98.423,97.948,38.22,32.04,350.01,120.26,13.12067,99.174,7.58
2026-08-22T01:25:00,PCI_4,gNB-2,TDD,99.884,310,1,99.991,68.7,94.0,99.63,99.249,0.137,31,98.594,98.848,98.878,98.505,97.993,45.08,36.48,346.51,119.09,12.99457,99.176,7.87
2026-08-22T01:30:00,PCI_1,gNB-1,TDD,99.906,269,0,99.937,68.3,87.5,99.617,99.309,0.182,22,98.578,98.969,98.855,98.424,98.056,44.59,36.11,350.32,118.68,13.13657,99.141,7.86
2026-08-22T01:30:00,PCI_2,gNB-1,TDD,99.878,320,1,99.963,73.9,89.6,99.752,99.289,0.138,20,98.447,98.926,98.76,98.437,98.084,45.33,35.66,347.75,120.35,13.03949,99.278,7.52
2026-08-22T01:30:00,PCI_3,gNB-2,TDD,99.634,259,4,99.32,69.9,91.1,98.028,97.95,0.77,24,95.595,97.019,97.034,96.412,96.105,45.88,39.38,296.25,101.92,11.1002,97.631,15.77
2026-08-22T01:30:00,PCI_4,gNB-2,TDD,99.904,253,0,99.931,67.0,88.6,99.628,99.335,0.115,29,98.586,98.763,98.702,98.328,97.964,45.48,36.02,353.12,120.66,13.22838,98.958,7.73
2026-08-22T01:35:00,PCI_1,gNB-1,TDD,99.92,331,1,99.879,69.3,92.1,99.621,99.283,0.124,27,98.479,98.948,98.832,98.502,97.945,44.39,35.93,347.25,119.99,13.02229,99.094,7.82
2026-08-22T01:35:00,PCI_2,gNB-1,TDD,99.92,325,0,99.971,66.3,90.4,99.57,99.254,0.174,24,98.723,98.894,98.862,98.255,97.955,45.49,36.22,351.83,118.88,13.20872,98.992,7.1
2026-08-22T01:35:00,PCI_3,gNB-2,TDD,99.156,281,10,98.724,70.9,90.6,96.358,96.466,1.445,31,92.77,95.354,95.219,94.715,94.329,54.94,47.88,243.22,82.79,9.1067,96.497,24.04
2026-08-22T01:35:00,PCI_4,gNB-2,TDD,99.878,284,0,99.917,70.7,84.4,99.598,99.284,0.143,21,98.511,98.818,98.908,98.367,97.982,44.66,36.81,348.6,120.25,13.06873,98.908,7.24
2026-08-22T01:40:00,PCI_1,gNB-1,TDD,99.889,284,1,99.965,67.2,92.0,99.58,99.249,0.185,21,98.577,98.878,98.828,98.351,98.055,43.9,35.58,345.96,120.75,12.96767,99.162,7.38
2026-08-22T01:40:00,PCI_2,gNB-1,TDD,99.92,342,0,100.0,71.3,87.8,99.578,99.275,0.191,26,98.594,98.965,98.783,98.414,98.109,44.74,36.04,350.69,119.73,13.15951,99.084,7.67
2026-08-22T01:40:00,PCI_3,gNB-2,TDD,98.746,340,15,98.214,68.5,89.3,94.801,95.148,2.008,26,90.406,93.261,93.36,92.706,92.472,63.39,54.7,185.84,66.03,6.96653,95.099,31.34
2026-08-22T01:40:00,PCI_4,gNB-2,TDD,99.895,265,1,99.913,68.0,90.0,99.621,99.341,0.166,23,98.353,98.819,98.765,98.13,97.938,44.78,36.35,346.12,118.16,12.97426,98.998,8.01
2026-08-22T01:45:00,PCI_1,gNB-1,TDD,99.901,317,0,99.886,69.3,86.7,99.526,99.271,0.16,18,98.372,98.899,98.739,98.463,97.972,43.79,36.05,349.36,119.56,13.09135,99.072,7.22
2026-08-22T01:45:00,PCI_2,gNB-1,TDD,99.89,280,0,99.823,66.3,88.1,99.548,99.329,0.159,24,98.498,98.96,98.71,98.374,97.814,45.86,35.6,349.54,119.95,13.10281,99.14,7.48
2026-08-22T01:45:00,PCI_3,gNB-2,TDD,98.325,335,18,97.631,70.0,89.0,93.145,93.77,2.635,34,87.834,91.645,91.694,90.814,90.79,71.86,62.91,134.6,45.83,5.04758,93.688,38.71
2026-08-22T01:45:00,PCI_4,gNB-2,TDD,99.916,347,0,99.82,70.0,87.2,99.626,99.267,0.161,22,98.688,98.91,98.772,98.593,98.198,46.33,36.13,352.05,118.64,13.20234,99.106,7.61
2026-08-22T01:50:00,PCI_1,gNB-1,TDD,99.868,320,1,99.935,72.6,87.9,99.612,99.253,0.139,28,98.496,98.877,98.877,98.41,97.859,44.72,35.69,347.1,120.51,13.0031,98.962,7.79
2026-08-22T01:50:00,PCI_2,gNB-1,TDD,99.894,329,0,99.955,70.9,85.3,99.589,99.357,0.169,18,98.345,98.902,98.75,98.489,98.097,45.56,34.96,349.7,121.47,13.12685,99.187,7.93
2026-08-22T01:50:00,PCI_3,gNB-2,TDD,97.886,332,25,97.079,71.7,91.7,91.588,92.413,3.139,20,84.559,89.792,89.932,88.964,88.714,79.8,71.88,81.03,28.97,3.04024,92.515,47.05
2026-08-22T01:50:00,PCI_4,gNB-2,TDD,99.922,293,0,99.918,69.5,89.6,99.633,99.264,0.122,22,98.437,98.904,98.769,98.241,97.908,45.15,35.39,347.68,119.86,13.05368,99.138,7.65
2026-08-22T01:55:00,PCI_1,gNB-1,TDD,99.909,312,0,99.833,71.2,87.8,99.609,99.318,0.176,26,98.535,98.885,98.84,98.373,97.935,44.77,36.64,343.47,117.61,12.89618,99.205,7.44
2026-08-22T01:55:00,PCI_2,gNB-1,TDD,99.895,253,1,99.889,67.8,90.8,99.606,99.237,0.116,30,98.593,98.883,98.938,98.568,98.072,44.46,35.27,345.16,119.72,12.9316,99.149,7.81
2026-08-22T01:55:00,PCI_3,gNB-2,TDD,97.517,317,28,96.509,70.8,93.5,90.004,90.997,3.77,22,81.62,88.031,88.203,86.898,87.02,88.39,80.18,26.7,10.73,0.99325,90.945,54.96
2026-08-22T01:55:00,PCI_4,gNB-2,TDD,99.889,268,1,99.811,74.3,86.6,99.673,99.304,0.2,19,98.457,98.981,98.635,98.547,98.079,45.73,36.09,347.3,120.5,13.02336,99.165,7.39
2026-08-22T02:00:00,PCI_1,gNB-1,TDD,99.907,317,0,99.887,67.5,91.3,99.597,99.401,0.174,22,98.43,98.905,98.707,98.523,98.063,44.54,34.89,344.23,118.26,12.91589,99.219,7.76
2026-08-22T02:00:00,PCI_2,gNB-1,TDD,99.873,320,0,99.822,68.0,88.6,99.526,99.371,0.177,27,98.524,98.861,98.937,98.405,98.143,44.68,35.17,344.57,118.72,12.92394,99.185,7.42
2026-08-22T02:00:00,PCI_3,gNB-2,TDD,97.901,270,25,97.087,69.0,86.0,91.6,92.328,3.155,27,84.751,89.643,89.814,88.949,88.886,79.84,71.72,80.03,28.76,3.0068,92.157,48.12
2026-08-22T02:00:00,PCI_4,gNB-2,TDD,99.911,343,0,99.907,69.8,86.8,99.621,99.431,0.152,29,98.437,99.035,98.872,98.391,97.806,44.24,36.12,342.45,120.82,12.82865,99.228,7.29
2026-08-22T02:05:00,PCI_1,gNB-1,TDD,99.885,282,0,99.861,68.7,90.1,99.593,99.286,0.149,29,98.411,98.947,98.867,98.385,98.008,44.62,35.23,343.11,117.79,12.85881,99.014,7.13
2026-08-22T02:05:00,PCI_2,gNB-1,TDD,99.918,306,0,99.895,70.4,89.5,99.612,99.263,0.164,32,98.594,98.97,99.085,98.363,98.007,44.93,35.9,347.78,118.94,13.03729,99.051,7.51
2026-08-22T02:05:00,PCI_3,gNB-2,TDD,98.44,297,21,97.615,67.6,91.5,93.186,93.735,2.515,27,87.626,91.616,91.676,90.777,90.617,71.1,62.87,134.91,45.49,5.05714,93.573,38.95
2026-08-22T02:05:00,PCI_4,gNB-2,TDD,99.923,330,1,99.946,70.6,88.1,99.533,99.321,0.162,24,98.493,98.955,98.909,98.306,97.909,44.48,36.14,346.67,116.71,13.00472,99.093,7.59
2026-08-22T02:10:00,PCI_1,gNB-1,TDD,99.893,345,0,99.902,67.9,91.8,99.581,99.336,0.186,20,98.378,98.752,98.783,98.234,97.894,43.69,35.22,338.63,118.47,12.70702,99.095,7.91
2026-08-22T02:10:00,PCI_2,gNB-1,TDD,99.903,269,0,99.895,68.2,87.6,99.588,99.357,0.097,27,98.417,98.827,98.794,98.418,98.156,44.51,35.85,343.33,117.35,12.87187,99.196,7.79
2026-08-22T02:10:00,PCI_3,gNB-2,TDD,98.712,336,17,98.144,68.5,87.1,94.872,95.164,2.043,32,90.296,93.508,93.386,92.668,92.483,62.89,55.34,187.11,63.98,7.0028,95.041,31.37
2026-08-22T02:10:00,PCI_4,gNB-2,TDD,99.884,269,0,99.93,68.2,88.9,99.506,99.243,0.205,31,98.587,98.901,98.759,98.439,97.879,44.66,34.53,345.18,119.95,12.95139,98.982,7.47
2026-08-22T02:15:00,PCI_1,gNB-1,TDD,99.9,277,0,99.849,66.0,89.2,99.544,99.316,0.156,34,98.556,98.77,98.83,98.351,98.141,43.99,35.83,347.9,115.94,13.04949,99.224,8.0
2026-08-22T02:15:00,PCI_2,gNB-1,TDD,99.872,257,1,99.783,65.4,85.6,99.69,99.268,0.135,21,98.378,98.932,98.864,98.466,97.848,44.04,35.42,340.71,117.71,12.77431,98.938,7.42
2026-08-22T02:15:00,PCI_3,gNB-2,TDD,99.076,299,10,98.701,68.0,87.1,96.411,96.553,1.468,19,93.484,95.299,95.168,94.49,94.4,54.14,46.81,241.87,80.18,9.07025,96.489,22.92
2026-08-22T02:15:00,PCI_4,gNB-2,TDD,99.922,316,1,99.92,69.5,88.5,99.674,99.306,0.165,29,98.535,98.87,98.716,98.47,98.124,43.81,35.25,345.34,116.24,12.94974,99.231,7.18
2026-08-22T02:20:00,PCI_1,gNB-1,TDD,99.901,344,1,99.8,67.0,86.4,99.665,99.367,0.149,25,98.459,98.952,98.754,98.376,97.92,44.42,35.18,335.62,117.12,12.5758,98.996,8.22
2026-08-22T02:20:00,PCI_2,gNB-1,TDD,99.906,314,1,99.916,69.9,88.7,99.587,99.282,0.184,24,98.433,98.763,98.719,98.338,97.888,43.65,35.66,339.67,116.14,12.74202,99.22,7.57
2026-08-22T02:20:00,PCI_3,gNB-2,TDD,99.551,333,4,99.321,68.8,89.8,98.014,98.029,0.83,27,95.614,97.226,96.969,96.468,96.214,45.82,39.01,286.96,99.6,10.75262,97.867,15.49
2026-08-22T02:20:00,PCI_4,gNB-2,TDD,99.919,300,0,99.884,69.0,85.3,99.523,99.256,0.148,28,98.651,98.804,98.736,98.463,97.983,44.78,36.41,342.61,117.43,12.84984,98.978,7.55
2026-08-22T02:25:00,PCI_1,gNB-1,TDD,99.886,300,0,99.891,67.9,84.8,99.552,99.293,0.194,20,98.498,98.883,98.743,98.382,98.006,44.63,35.1,338.57,117.24,12.70527,99.09,7.55
2026-08-22T02:25:00,PCI_2,gNB-1,TDD,99.898,257,0,99.912,66.7,88.0,99.621,99.259,0.164,18,98.559,98.893,98.791,98.178,97.978,44.62,35.65,341.15,116.11,12.79155,99.084,7.76
2026-08-22T02:25:00,PCI_3,gNB-2,TDD,99.955,315,0,99.943,70.0,87.6,99.559,99.214,0.18,33,98.398,98.856,98.875,98.628,98.006,37.59,29.69,342.78,115.43,12.8466,98.982,7.76
2026-08-22T02:25:00,PCI_4,gNB-2,TDD,99.903,260,0,99.861,69.5,82.8,99.664,99.373,0.146,33,98.556,98.903,98.856,98.456,97.936,44.61,35.87,341.61,114.89,12.81585,99.019,7.63
2026-08-22T02:30:00,PCI_1,gNB-1,TDD,99.88,268,0,99.918,69.7,86.7,99.589,99.251,0.137,25,98.573,99.002,98.723,98.435,97.993,44.7,35.02,336.43,117.21,12.6056,99.039,7.28
2026-08-22T02:30:00,PCI_2,gNB-1,TDD,99.892,297,0,99.971,71.6,87.0,99.513,99.28,0.219,20,98.529,99.045,98.838,98.316,97.931,43.71,35.53,342.4,116.29,12.8344,99.136,7.46
2026-08-22T02:30:00,PCI_3,gNB-2,TDD,99.895,331,0,99.915,67.5,88.3,99.653,99.33,0.161,26,98.365,98.907,98.725,98.293,97.949,44.44,34.71,342.27,117.14,12.83922,99.134,7.1
2026-08-22T02:30:00,PCI_4,gNB-2,TDD,99.908,340,0,99.92,71.9,89.3,99.641,99.329,0.197,33,98.497,98.8,98.928,98.316,98.028,44.82,35.41,331.95,115.3,12.43173,98.896,7.07
2026-08-22T02:35:00,PCI_1,gNB-1,TDD,99.9,284,0,99.944,67.4,87.4,99.628,99.293,0.178,21,98.474,98.888,98.938,98.521,98.048,43.1,35.55,337.39,114.67,12.66932,99.061,8.14
2026-08-22T02:35:00,PCI_2,gNB-1,TDD,99.939,342,1,99.867,68.7,84.9,99.67,99.361,0.158,21,98.54,98.96,98.82,98.423,97.992,45.73,34.68,341.31,116.02,12.80553,99.103,7.29
2026-08-22T02:35:00,PCI_3,gNB-2,TDD,99.887,315,0,99.973,68.3,83.2,99.56,99.349,0.154,29,98.55,98.726,98.912,98.551,97.963,43.72,35.39,333.89,114.43,12.52379,99.212,7.49
2026-08-22T02:35:00,PCI_4,gNB-2,TDD,99.896,309,0,99.836,71.0,87.6,99.581,99.338,0.157,33,98.616,98.876,98.762,98.304,98.141,43.76,35.04,335.04,116.35,12.53861,99.18,7.26
2026-08-22T02:40:00,PCI_1,gNB-1,TDD,99.891,293,1,99.821,67.0,87.3,99.587,99.267,0.147,27,98.541,99.068,98.781,98.356,98.11,44.81,34.82,333.11,114.42,12.4844,99.041,7.3
2026-08-22T02:40:00,PCI_2,gNB-1,TDD,99.901,251,0,99.902,66.8,87.6,99.573,99.253,0.102,33,98.533,99.202,98.728,98.41,97.85,44.1,36.22,334.53,114.83,12.54604,99.007,7.6
2026-08-22T02:40:00,PCI_3,gNB-2,TDD,99.931,279,0,99.951,67.2,85.4,99.601,99.288,0.187,23,98.381,98.696,98.912,98.392,97.952,44.2,35.46,333.17,115.88,12.48827,99.136,6.97
2026-08-22T02:40:00,PCI_4,gNB-2,TDD,99.871,332,1,99.849,66.2,85.5,99.698,99.318,0.127,29,98.509,98.934,98.763,98.34,97.781,44.17,35.43,331.82,112.58,12.45294,99.145,7.44
2026-08-22T02:45:00,PCI_1,gNB-1,TDD,99.918,295,0,99.79,65.5,83.3,99.697,99.316,0.127,25,98.677,98.947,98.731,98.472,97.962,44.2,34.29,331.92,114.01,12.44417,99.161,7.32
2026-08-22T02:45:00,PCI_2,gNB-1,TDD,99.905,295,0,99.903,64.0,85.8,99.577,99.266,0.132,29,98.384,99.055,98.792,98.527,97.947,43.92,35.7,327.57,115.75,12.28632,99.094,7.18
2026-08-22T02:45:00,PCI_3,gNB-2,TDD,99.925,327,1,99.916,68.8,87.4,99.529,99.265,0.147,34,98.413,98.8,98.873,98.417,97.861,43.76,35.44,327.36,115.58,12.27411,98.951,7.27
2026-08-22T02:45:00,PCI_4,gNB-2,TDD,99.916,285,0,99.83,62.2,85.8,99.549,99.305,0.167,20,98.458,98.792,98.842,98.402,98.14,44.09,35.25,332.29,112.5,12.46094,99.023,8.07
2026-08-22T02:50:00,PCI_1,gNB-1,TDD,99.888,316,0,99.911,68.2,84.2,99.649,99.327,0.138,27,98.473,98.899,98.769,98.643,97.918,43.89,35.24,329.56,112.09,12.36148,99.025,8.24
2026-08-22T02:50:00,PCI_2,gNB-1,TDD,99.908,300,0,99.911,66.5,85.5,99.568,99.385,0.14,19,98.576,98.795,98.843,98.368,98.176,43.35,35.21,335.65,114.32,12.57784,99.026,7.58
2026-08-22T02:50:00,PCI_3,gNB-2,TDD,99.87,271,1,99.954,64.7,88.6,99.637,99.25,0.155,33,98.45,98.808,98.861,98.374,97.983,43.0,34.71,327.39,113.76,12.28985,99.025,6.85
2026-08-22T02:50:00,PCI_4,gNB-2,TDD,99.906,277,1,99.893,63.7,84.9,99.609,99.265,0.115,24,98.394,99.043,98.891,98.429,98.179,44.09,34.87,330.57,114.39,12.38139,99.099,7.41
2026-08-22T02:55:00,PCI_1,gNB-1,TDD,99.863,330,0,99.852,60.2,87.4,99.607,99.259,0.171,27,98.527,98.999,98.732,98.331,98.036,43.69,34.28,329.13,111.76,12.36019,99.262,7.71
2026-08-22T02:55:00,PCI_2,gNB-1,TDD,99.895,264,0,99.925,66.0,86.2,99.622,99.295,0.135,29,98.532,99.064,98.831,98.444,98.104,43.93,34.2,329.11,113.14,12.34525,99.01,7.69
2026-08-22T02:55:00,PCI_3,gNB-2,TDD,99.894,347,2,99.923,62.2,84.0,99.642,99.377,0.153,26,98.629,98.924,98.771,98.476,98.087,43.92,34.65,320.72,112.2,12.0234,99.133,7.74
2026-08-22T02:55:00,PCI_4,gNB-2,TDD,99.904,257,0,99.847,64.7,85.1,99.7,99.279,0.161,31,98.488,98.833,98.745,98.566,97.719,43.91,34.85,331.57,114.57,12.42385,99.373,7.48
2026-08-22T03:00:00,PCI_1,gNB-1,TDD,99.889,253,0,99.939,61.6,81.2,99.555,99.241,0.187,21,98.539,98.931,98.68,98.086,97.896,43.36,34.74,327.44,110.78,12.27428,99.039,7.75
2026-08-22T03:00:00,PCI_2,gNB-1,TDD,99.885,315,0,99.909,67.1,85.2,99.578,99.307,0.133,27,98.494,98.892,98.713,98.407,97.938,43.82,34.69,330.23,111.28,12.37418,98.938,7.49
2026-08-22T03:00:00,PCI_3,gNB-2,TDD,99.937,324,0,99.861,64.2,85.4,99.608,99.314,0.176,30,98.58,99.032,98.838,98.48,97.906,43.03,35.96,324.59,112.46,12.16117,99.261,7.77
2026-08-22T03:00:00,PCI_4,gNB-2,TDD,99.896,293,0,99.87,65.7,82.8,99.594,99.318,0.124,25,98.35,98.972,98.791,98.508,98.001,43.07,34.38,325.97,111.27,12.2318,99.051,7.29
2026-08-22T03:05:00,PCI_1,gNB-1,TDD,99.911,340,1,99.921,62.9,82.6,99.682,99.343,0.143,31,98.419,98.864,98.829,98.415,97.725,43.58,34.86,317.77,111.34,11.90731,99.095,7.63
2026-08-22T03:05:00,PCI_2,gNB-1,TDD,99.897,270,0,99.885,63.9,83.7,99.561,99.345,0.156,18,98.467,98.981,98.795,98.373,97.989,43.78,34.41,322.14,111.32,12.0792,99.092,7.18
2026-08-22T03:05:00,PCI_3,gNB-2,TDD,99.905,274,2,99.925,63.4,84.1,99.643,99.251,0.115,27,98.587,98.845,98.818,98.686,98.03,43.59,33.96,322.65,111.32,12.11544,99.221,7.18
2026-08-22T03:05:00,PCI_4,gNB-2,TDD,99.893,276,1,99.933,62.9,81.1,99.596,99.302,0.154,26,98.235,98.865,98.923,98.315,98.031,43.74,33.82,324.31,110.08,12.1623,98.944,7.98
2026-08-22T03:10:00,PCI_1,gNB-1,TDD,99.898,282,0,99.957,65.8,82.3,99.579,99.301,0.088,32,98.573,98.954,98.799,98.497,97.954,44.03,34.72,316.7,110.23,11.86297,99.298,6.98
2026-08-22T03:10:00,PCI_2,gNB-1,TDD,99.903,322,0,99.782,65.3,80.4,99.576,99.266,0.15,32,98.496,99.047,98.741,98.476,97.935,43.01,34.47,318.84,109.65,11.95197,99.075,7.38
2026-08-22T03:10:00,PCI_3,gNB-2,TDD,99.885,286,1,99.799,64.9,83.5,99.55,99.223,0.134,19,98.339,98.786,98.796,98.487,98.09,42.39,33.46,324.51,108.33,12.17543,99.026,7.17
2026-08-22T03:10:00,PCI_4,gNB-2,TDD,99.871,341,0,99.868,60.9,84.3,99.633,99.325,0.145,23,98.621,98.813,98.809,98.31,97.967,42.94,35.45,320.73,109.9,12.04891,99.11,6.97
2026-08-22T03:15:00,PCI_1,gNB-1,TDD,99.912,271,0,99.926,64.1,81.3,99.586,99.322,0.141,23,98.594,98.865,98.823,98.559,97.983,42.19,33.69,314.46,109.52,11.80404,99.156,7.19
2026-08-22T03:15:00,PCI_2,gNB-1,TDD,99.906,333,0,99.878,63.7,82.9,99.705,99.362,0.162,24,98.626,98.979,98.704,98.349,97.991,42.45,33.87,313.62,108.24,11.753,99.15,7.47
2026-08-22T03:15:00,PCI_3,gNB-2,TDD,99.919,281,0,99.883,61.0,79.7,99.656,99.36,0.149,20,98.528,98.932,98.95,98.506,98.068,43.47,34.35,319.09,108.25,11.95676,99.273,6.98
2026-08-22T03:15:00,PCI_4,gNB-2,TDD,99.907,264,0,99.874,63.3,86.3,99.669,99.318,0.164,25,98.405,98.897,98.884,98.513,97.917,42.53,34.42,319.63,108.95,11.98535,98.918,7.0
2026-08-22T03:20:00,PCI_1,gNB-1,TDD,99.913,343,0,99.913,63.3,81.1,99.545,99.283,0.132,32,98.434,98.934,98.782,98.259,98.099,42.73,33.09,318.67,110.5,11.92274,99.055,7.68
2026-08-22T03:20:00,PCI_2,gNB-1,TDD,99.866,295,0,99.995,63.8,82.5,99.575,99.341,0.162,21,98.52,98.744,98.793,98.344,97.932,42.97,34.71,313.44,108.58,11.75829,99.208,7.29
2026-08-22T03:20:00,PCI_3,gNB-2,TDD,99.909,293,0,99.912,63.9,80.3,99.615,99.339,0.144,28,98.43,98.773,98.659,98.567,98.035,42.71,33.7,314.27,109.21,11.78093,99.007,7.42
2026-08-22T03:20:00,PCI_4,gNB-2,TDD,99.891,339,0,99.769,64.7,78.1,99.658,99.341,0.142,27,98.396,99.025,98.795,98.501,97.853,43.13,33.76,313.77,107.24,11.77351,99.023,7.83
2026-08-22T03:25:00,PCI_1,gNB-1,TDD,99.969,321,0,99.99,64.5,82.1,99.607,99.355,0.019,28,98.075,98.827,98.803,98.398,97.973,38.0,30.59,307.55,106.38,11.52923,99.107,8.11
