timestamp,pci,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db
2024-06-01T00:59:00,PCI_4,7,64797440.0,37984149.0,1078,31,803,26,10,8,38,44,17.03,23.28
2024-06-01T01:00:00,PCI_1,11,78670337.0,6482114.0,1171,14,930,24,15,10,42,40,15.94,10.93
2024-06-01T01:00:00,PCI_2,5,41675555.0,34492912.0,1033,32,800,5,12,10,64,22,14.6,27.56
2024-06-01T01:00:00,PCI_3,23,28606659.0,22642237.0,987,21,705,6,15,8,29,17,13.47,26.6
2024-06-01T01:00:00,PCI_4,11,45318167.0,35083578.0,927,30,850,29,9,11,63,53,10.59,25.11
2024-06-01T01:01:00,PCI_1,10,31098045.0,6087436.0,1158,18,798,17,9,11,61,54,9.0,21.6
2024-06-01T01:01:00,PCI_2,11,34865248.0,17210123.0,1017,21,754,16,10,13,50,29,14.33,15.23
2024-06-01T01:01:00,PCI_3,6,33985521.0,6364278.0,930,34,716,18,15,12,31,23,7.48,12.77
2024-06-01T01:01:00,PCI_4,25,75583510.0,26228624.0,1048,28,924,12,9,13,25,26,19.27,27.86
2024-06-01T01:02:00,PCI_1,25,22453874.0,26458830.0,1046,16,858,7,12,10,25,35,23.55,13.29
2024-06-01T01:02:00,PCI_2,11,29173432.0,6148350.0,904,14,711,28,10,10,24,45,8.86,15.57
2024-06-01T01:02:00,PCI_3,13,11764346.0,12074001.0,1025,18,994,12,8,10,35,28,24.82,26.57
2024-06-01T01:02:00,PCI_4,12,64175761.0,31766484.0,1126,6,851,24,13,14,43,52,22.91,16.69
2024-06-01T01:03:00,PCI_1,6,16603905.0,39799421.0,936,31,914,24,15,11,54,27,6.87,21.12
2024-06-01T01:03:00,PCI_2,24,52168718.0,34990114.0,1131,9,710,21,10,8,54,44,10.52,16.28
2024-06-01T01:03:00,PCI_3,29,39757184.0,35779411.0,1155,6,897,15,11,9,40,25,22.87,16.52
2024-06-01T01:03:00,PCI_4,15,28016062.0,22593776.0,981,31,798,22,8,9,42,17,12.04,19.32
2024-06-01T01:04:00,PCI_1,21,64930541.0,38865756.0,1065,19,844,25,15,12,63,25,7.84,18.53
2024-06-01T01:04:00,PCI_2,19,28441452.0,37535964.0,1151,24,750,9,15,8,56,27,16.28,22.42
2024-06-01T01:04:00,PCI_3,5,45857008.0,14049501.0,978,7,801,19,8,8,28,47,7.37,26.74
2024-06-01T01:04:00,PCI_4,13,51134448.0,30132182.0,1098,14,968,9,11,11,28,25,8.13,10.08
2024-06-01T01:05:00,PCI_1,11,74565035.0,8071578.0,1116,39,929,15,11,15,34,49,23.59,26.95
2024-06-01T01:05:00,PCI_2,16,39131318.0,11651583.0,934,17,794,11,12,15,35,42,10.07,22.11
2024-06-01T01:05:00,PCI_3,7,55882157.0,8290742.0,1083,7,877,4,10,14,25,41,19.97,25.53
2024-06-01T01:05:00,PCI_4,14,47602085.0,15390397.0,1184,22,740,25,14,8,34,52,12.38,13.09
2024-06-01T01:06:00,PCI_1,12,37170768.0,17088419.0,1099,18,756,8,13,13,51,25,20.44,15.58
2024-06-01T01:06:00,PCI_2,18,73685830.0,32778542.0,1060,15,876,10,10,8,63,26,13.58,21.97
2024-06-01T01:06:00,PCI_3,16,18859465.0,31303185.0,1061,39,940,15,12,8,20,18,19.47,25.39
2024-06-01T01:06:00,PCI_4,23,68971850.0,35416883.0,1052,25,888,28,8,8,47,32,16.12,12.33
2024-06-01T01:07:00,PCI_1,5,33731654.0,29632219.0,946,35,925,20,9,10,41,31,6.87,25.76
2024-06-01T01:07:00,PCI_2,12,78044912.0,29786457.0,961,29,929,5,12,12,28,26,11.15,13.98
2024-06-01T01:07:00,PCI_3,27,61064656.0,38210582.0,1108,6,721,22,8,10,47,16,14.43,17.72
2024-06-01T01:07:00,PCI_4,18,40180567.0,25935876.0,1126,35,830,5,13,15,34,46,24.9,9.57
2024-06-01T01:08:00,PCI_1,8,22217599.0,31742662.0,1017,18,700,7,10,14,54,29,23.38,8.65
2024-06-01T01:08:00,PCI_2,7,28391072.0,39511041.0,1048,38,720,3,10,9,38,44,8.96,19.47
2024-06-01T01:08:00,PCI_3,12,19700639.0,19993743.0,1026,22,949,18,14,8,26,30,22.36,15.39
2024-06-01T01:08:00,PCI_4,9,14839671.0,30475831.0,1106,24,870,20,15,10,23,27,19.47,9.33
2024-06-01T01:09:00,PCI_1,12,13940217.0,34877056.0,1197,35,912,25,8,13,23,18,15.97,16.52
2024-06-01T01:09:00,PCI_2,17,79236436.0,10254534.0,970,14,938,26,12,14,42,16,6.03,17.55
2024-06-01T01:09:00,PCI_3,24,39300235.0,17830337.0,929,36,733,20,10,10,61,42,14.24,14.54
2024-06-01T01:09:00,PCI_4,14,20495903.0,35523651.0,1056,29,791,23,9,12,31,49,7.68,21.88
2024-06-01T01:10:00,PCI_1,19,13307524.0,31678797.0,1190,34,729,9,8,9,39,21,5.9,22.96
2024-06-01T01:10:00,PCI_2,23,35144308.0,5382715.0,1196,8,721,25,10,12,46,28,24.82,13.15
2024-06-01T01:10:00,PCI_3,20,65458959.0,31357565.0,1018,11,851,6,12,11,37,37,21.12,12.95
2024-06-01T01:10:00,PCI_4,13,75236106.0,28866357.0,1167,23,866,23,15,15,33,49,13.34,18.75
2024-06-01T01:11:00,PCI_1,29,14716201.0,37601168.0,1175,22,804,5,12,14,37,24,8.96,23.31
2024-06-01T01:11:00,PCI_2,23,14803460.0,29214647.0,937,34,729,7,14,13,60,52,20.15,24.56
2024-06-01T01:11:00,PCI_3,28,76988011.0,25563262.0,1167,30,963,18,13,9,41,27,13.74,23.12
2024-06-01T01:11:00,PCI_4,10,47760643.0,21848139.0,1099,18,999,16,14,12,27,15,5.98,16.09
2024-06-01T01:12:00,PCI_1,20,54908304.0,32658510.0,1155,25,927,18,13,14,35,41,15.75,20.12
2024-06-01T01:12:00,PCI_2,18,71109105.0,28766804.0,1087,32,730,5,10,8,32,48,16.85,12.43
2024-06-01T01:12:00,PCI_3,29,33701401.0,20618751.0,904,30,969,25,12,14,37,38,19.47,18.4
2024-06-01T01:12:00,PCI_4,8,23511763.0,18068424.0,1159,14,810,11,15,15,22,46,15.1,12.7
2024-06-01T01:13:00,PCI_1,26,64075406.0,33094674.0,1183,8,767,12,11,12,21,47,17.17,27.18
2024-06-01T01:13:00,PCI_2,28,71856640.0,23274951.0,933,11,820,8,15,12,22,53,9.23,24.39
2024-06-01T01:13:00,PCI_3,24,68040534.0,14701935.0,1103,22,759,3,15,14,48,42,23.81,26.74
2024-06-01T01:13:00,PCI_4,16,39383576.0,9180695.0,915,6,859,24,10,8,48,50,9.65,24.73
2024-06-01T01:14:00,PCI_1,29,21424468.0,24716068.0,1008,10,706,9,9,14,61,36,17.52,26.24
2024-06-01T01:14:00,PCI_2,27,68036131.0,27095007.0,1010,20,745,28,12,12,61,16,17.78,21.81
2024-06-01T01:14:00,PCI_3,9,36409729.0,5433902.0,1057,5,710,28,14,14,60,38,15.14,16.74
2024-06-01T01:14:00,PCI_4,18,36269470.0,38947616.0,1052,23,801,25,11,9,31,20,11.39,13.88
2024-06-01T01:15:00,PCI_1,23,29965476.0,29247005.0,1065,24,772,16,15,15,24,40,10.25,17.27
2024-06-01T01:15:00,PCI_2,21,62271220.0,23080108.0,907,35,709,25,13,12,47,39,12.92,8.83
2024-06-01T01:15:00,PCI_3,14,49030845.0,31285306.0,1117,8,837,20,8,11,23,54,15.9,20.4
2024-06-01T01:15:00,PCI_4,8,74832754.0,5910609.0,1148,14,909,24,10,14,58,52,6.53,11.89
2024-06-01T01:16:00,PCI_1,10,41576311.0,19082981.0,1005,5,880,15,9,14,59,28,22.86,21.05
2024-06-01T01:16:00,PCI_2,27,16211415.0,19239954.0,1130,35,737,25,15,15,33,44,24.01,16.22
2024-06-01T01:16:00,PCI_3,17,20091000.0,26496958.0,1150,28,856,15,8,14,51,45,18.32,15.02
2024-06-01T01:16:00,PCI_4,17,64102656.0,14489826.0,969,15,965,27,9,11,56,36,8.95,25.22
2024-06-01T01:17:00,PCI_1,27,25983536.0,37613850.0,1067,33,974,27,15,15,35,50,13.45,19.21
2024-06-01T01:17:00,PCI_2,11,15769959.0,22379771.0,1071,17,802,4,14,15,32,41,17.6,18.42
2024-06-01T01:17:00,PCI_3,11,23886807.0,30081796.0,955,20,772,15,14,14,47,23,16.5,25.26
2024-06-01T01:17:00,PCI_4,23,65912488.0,28260290.0,1127,14,787,25,9,14,59,28,24.86,16.4
2024-06-01T01:18:00,PCI_1,27,37609815.0,24791307.0,970,33,818,23,15,12,23,33,9.52,24.81
2024-06-01T01:18:00,PCI_2,11,44412723.0,33203594.0,931,29,818,27,11,15,37,37,6.4,19.5
2024-06-01T01:18:00,PCI_3,12,43031650.0,25369970.0,1016,21,790,19,11,9,45,32,14.44,24.36
2024-06-01T01:18:00,PCI_4,25,69755547.0,10372227.0,1050,29,923,4,8,12,35,41,10.71,22.78
2024-06-01T01:19:00,PCI_1,17,76405253.0,18345764.0,1008,13,922,21,12,8,27,25,24.74,25.5
2024-06-01T01:19:00,PCI_2,5,37531132.0,35475668.0,1162,11,749,24,14,13,56,36,15.65,15.76
2024-06-01T01:19:00,PCI_3,17,26096361.0,10963703.0,1119,33,867,22,15,12,20,33,24.44,12.95
2024-06-01T01:19:00,PCI_4,26,25847828.0,22611248.0,1092,15,774,25,12,15,26,16,5.24,19.13
2024-06-01T01:20:00,PCI_1,21,21755659.0,30928533.0,1055,22,976,24,11,14,31,29,7.73,15.87
2024-06-01T01:20:00,PCI_2,12,48852960.0,16693285.0,1135,23,967,27,12,10,20,43,14.2,11.63
2024-06-01T01:20:00,PCI_3,29,69108603.0,11124224.0,917,23,777,22,8,9,24,38,12.21,23.66
2024-06-01T01:20:00,PCI_4,17,12305521.0,12885407.0,1129,11,761,23,8,13,28,45,21.75,9.62
2024-06-01T01:21:00,PCI_1,17,57190715.0,23378263.0,1070,35,821,24,13,11,60,49,23.38,10.01
2024-06-01T01:21:00,PCI_2,28,41168583.0,28637056.0,1095,25,794,3,8,14,23,38,24.82,11.24
2024-06-01T01:21:00,PCI_3,10,34830772.0,27700888.0,989,32,765,26,14,12,26,16,10.19,10.7
2024-06-01T01:21:00,PCI_4,20,34598760.0,12582170.0,1054,21,735,24,14,13,24,18,18.74,18.78
2024-06-01T01:22:00,PCI_1,22,61788177.0,39595659.0,1073,37,836,13,8,14,44,48,16.59,20.54
2024-06-01T01:22:00,PCI_2,24,79875994.0,22236202.0,1153,34,805,17,12,8,50,45,16.92,10.38
2024-06-01T01:22:00,PCI_3,24,21602706.0,6573748.0,983,13,891,11,9,9,45,44,18.87,8.8
2024-06-01T01:22:00,PCI_4,12,51770845.0,20211146.0,1161,20,708,15,8,15,45,35,10.76,21.58
2024-06-01T01:23:00,PCI_1,28,42564873.0,12699770.0,1082,6,963,28,13,14,63,54,19.73,12.44
2024-06-01T01:23:00,PCI_2,25,57869128.0,27510864.0,1143,35,835,17,15,13,40,23,10.41,15.43
2024-06-01T01:23:00,PCI_3,18,27174939.0,12329955.0,1083,6,757,24,11,10,37,32,9.65,9.28
2024-06-01T01:23:00,PCI_4,14,40192280.0,33526569.0,1076,7,930,22,11,10,36,39,20.16,26.79
2024-06-01T01:24:00,PCI_1,5,39009909.0,23384911.0,1039,28,987,14,11,9,28,44,7.09,16.3
2024-06-01T01:24:00,PCI_2,18,75149783.0,6267782.0,995,34,737,25,14,12,38,41,14.15,8.41
2024-06-01T01:24:00,PCI_3,7,38091443.0,23516379.0,1029,13,976,6,10,12,59,23,8.24,9.87
2024-06-01T01:24:00,PCI_4,18,25527631.0,5848027.0,900,16,864,11,11,15,34,33,7.17,10.54
2024-06-01T01:25:00,PCI_1,21,79068874.0,8095357.0,958,10,965,29,12,11,45,39,9.08,20.46
2024-06-01T01:25:00,PCI_2,28,20445941.0,39897415.0,1192,24,826,6,11,11,37,32,17.98,27.36
2024-06-01T01:25:00,PCI_3,20,20442893.0,23668560.0,1077,7,822,27,13,9,37,37,14.12,11.1
2024-06-01T01:25:00,PCI_4,5,59620345.0,39978651.0,1102,33,773,9,12,8,58,50,8.22,21.48
2024-06-01T01:26:00,PCI_1,15,35562929.0,29404880.0,1081,7,750,18,12,12,31,42,9.15,19.26
2024-06-01T01:26:00,PCI_2,16,32510887.0,8006017.0,1078,30,964,27,15,9,50,46,5.22,27.73
2024-06-01T01:26:00,PCI_3,21,39279412.0,16354198.0,1150,12,739,25,10,12,64,21,24.15,25.51
2024-06-01T01:26:00,PCI_4,8,73936677.0,23125750.0,1139,37,746,5,9,10,54,22,8.14,8.24
2024-06-01T01:27:00,PCI_1,21,17053306.0,25726256.0,997,13,904,27,15,8,26,46,15.86,14.41
2024-06-01T01:27:00,PCI_2,9,42839341.0,27778429.0,977,34,785,7,10,9,45,54,23.61,18.11
2024-06-01T01:27:00,PCI_3,10,71256993.0,26476190.0,1020,33,758,20,13,14,50,43,6.99,20.13
2024-06-01T01:27:00,PCI_4,6,48422131.0,10611834.0,983,11,719,23,9,12,30,34,20.82,24.44
2024-06-01T01:28:00,PCI_1,6,55857972.0,12353049.0,942,15,974,17,11,14,59,37,6.96,24.58
2024-06-01T01:28:00,PCI_2,23,15913663.0,32104624.0,1193,27,878,15,13,12,31,26,7.22,9.59
2024-06-01T01:28:00,PCI_3,17,58873317.0,14751212.0,1127,31,777,10,14,15,34,50,23.96,9.83
2024-06-01T01:28:00,PCI_4,14,61963286.0,21598490.0,1112,25,797,14,8,12,30,30,11.28,10.83
2024-06-01T01:29:00,PCI_1,21,65293419.0,7256010.0,1016,14,954,26,11,10,20,39,9.6,27.71
2024-06-01T01:29:00,PCI_2,5,22901700.0,27243945.0,976,9,911,22,15,11,47,51,23.49,23.29
2024-06-01T01:29:00,PCI_3,9,54976812.0,37153262.0,1033,20,816,23,11,14,29,54,22.73,9.95
2024-06-01T01:29:00,PCI_4,20,44687436.0,26607148.0,974,33,894,3,9,9,55,39,9.31,13.4
2024-06-01T01:30:00,PCI_1,9,36174529.0,20611110.0,969,25,940,14,15,15,26,24,8.64,22.63
2024-06-01T01:30:00,PCI_2,29,67103453.0,30324577.0,1022,7,834,11,8,14,20,36,23.14,14.75
2024-06-01T01:30:00,PCI_3,10,17973508.0,28075997.0,902,26,726,19,9,10,54,25,20.22,14.33
2024-06-01T01:30:00,PCI_4,18,74336099.0,35618810.0,1134,37,761,15,9,15,40,44,22.01,27.29
2024-06-01T01:31:00,PCI_1,13,28038096.0,10947921.0,938,21,970,4,11,15,31,18,8.91,27.19
2024-06-01T01:31:00,PCI_2,21,33203203.0,27624946.0,1185,29,928,10,11,9,48,17,23.75,14.04
2024-06-01T01:31:00,PCI_3,5,54271236.0,10582258.0,1104,13,812,22,11,14,46,41,10.41,13.46
2024-06-01T01:31:00,PCI_4,13,41792531.0,11664683.0,1101,27,748,27,13,9,34,47,15.83,10.58
2024-06-01T01:32:00,PCI_1,10,16882161.0,6503517.0,1087,29,919,28,15,10,25,32,20.22,24.86
2024-06-01T01:32:00,PCI_2,14,31233634.0,11055837.0,1116,24,717,4,11,15,54,16,6.27,24.54
2024-06-01T01:32:00,PCI_3,8,22865445.0,5028862.0,1021,27,710,22,14,9,23,43,12.08,10.48
2024-06-01T01:32:00,PCI_4,6,13983924.0,37060919.0,1079,18,755,16,11,10,34,16,24.64,27.29
2024-06-01T01:33:00,PCI_1,6,16733370.0,11599603.0,1183,9,716,22,13,12,23,39,17.08,27.73
2024-06-01T01:33:00,PCI_2,29,57460809.0,6406355.0,922,28,901,7,9,14,51,37,12.29,8.09
2024-06-01T01:33:00,PCI_3,25,22164382.0,7019244.0,911,22,887,28,11,15,54,25,19.54,25.28
2024-06-01T01:33:00,PCI_4,9,11879904.0,24370098.0,924,10,742,18,11,13,32,26,17.96,15.76
2024-06-01T01:34:00,PCI_1,19,63305542.0,37295868.0,977,24,873,5,15,14,45,21,17.99,26.56
2024-06-01T01:34:00,PCI_2,6,17664113.0,8337371.0,1175,34,825,5,13,10,20,24,19.03,23.81
2024-06-01T01:34:00,PCI_3,11,10909534.0,14820602.0,1192,25,902,6,10,8,58,44,10.48,24.24
2024-06-01T01:34:00,PCI_4,8,66548374.0,28701159.0,999,6,927,10,11,9,51,22,17.96,17.67
2024-06-01T01:35:00,PCI_1,14,21497737.0,9639121.0,950,20,771,6,8,11,25,35,10.7,15.1
2024-06-01T01:35:00,PCI_2,19,74341193.0,15497372.0,1186,30,796,20,9,8,60,52,16.12,14.91
2024-06-01T01:35:00,PCI_3,8,48710910.0,14482214.0,984,33,883,26,15,15,33,33,5.75,24.08
2024-06-01T01:35:00,PCI_4,19,13008259.0,7776091.0,1046,8,730,24,9,13,33,25,6.44,17.54
2024-06-01T01:36:00,PCI_1,29,76607954.0,9906291.0,1152,16,719,9,14,15,42,22,16.9,20.83
2024-06-01T01:36:00,PCI_2,25,43842806.0,23667551.0,1187,29,912,18,9,10,51,37,7.11,21.29
2024-06-01T01:36:00,PCI_3,9,54711164.0,26996682.0,1042,6,710,10,9,9,24,18,6.8,16.67
2024-06-01T01:36:00,PCI_4,19,44409604.0,22044373.0,1026,21,805,19,8,15,52,44,20.13,17.94
2024-06-01T01:37:00,PCI_1,16,27915736.0,39979312.0,1158,21,739,3,10,8,26,52,5.95,9.24
2024-06-01T01:37:00,PCI_2,6,75337185.0,37791729.0,1115,12,707,15,12,12,46,27,17.33,13.84
2024-06-01T01:37:00,PCI_3,7,31785618.0,5436298.0,1045,7,757,22,8,15,59,19,19.15,24.03
2024-06-01T01:37:00,PCI_4,15,69414046.0,22726566.0,1030,24,881,8,12,9,58,52,23.88,13.5
2024-06-01T01:38:00,PCI_1,9,46726726.0,35909441.0,1107,5,723,9,10,14,40,29,15.42,14.8
2024-06-01T01:38:00,PCI_2,7,45209668.0,28516066.0,987,30,946,13,14,14,27,22,16.79,23.48
2024-06-01T01:38:00,PCI_3,27,33026056.0,22342197.0,998,18,967,3,8,10,43,19,16.21,17.61
2024-06-01T01:38:00,PCI_4,12,34235012.0,25480174.0,1006,24,903,7,14,12,50,49,11.29,14.61
2024-06-01T01:39:00,PCI_1,14,72489426.0,6270699.0,1075,29,798,20,11,14,37,20,8.26,18.14
2024-06-01T01:39:00,PCI_2,27,41844766.0,38399390.0,1156,30,827,19,8,10,20,41,22.33,26.45
2024-06-01T01:39:00,PCI_3,29,76117077.0,20374522.0,1099,24,855,8,12,9,45,42,7.77,21.97
2024-06-01T01:39:00,PCI_4,23,74885125.0,7617354.0,980,13,992,20,13,8,21,24,18.84,20.96
2024-06-01T01:40:00,PCI_1,17,71459362.0,33437772.0,1155,7,858,25,15,11,39,35,10.03,18.12
2024-06-01T01:40:00,PCI_2,8,45782107.0,6903369.0,1054,30,730,24,11,10,49,54,9.64,20.4
2024-06-01T01:40:00,PCI_3,12,33958835.0,28065142.0,919,32,914,4,14,8,22,49,8.08,18.57
2024-06-01T01:40:00,PCI_4,28,67512920.0,24688484.0,1020,28,725,26,9,12,59,42,24.69,12.96
2024-06-01T01:41:00,PCI_1,16,10495975.0,25868379.0,1124,7,745,18,10,10,64,28,8.76,8.81
2024-06-01T01:41:00,PCI_2,13,57535195.0,31479144.0,979,35,809,5,10,10,59,20,21.43,21.84
2024-06-01T01:41:00,PCI_3,8,64759875.0,37814784.0,1143,24,891,3,15,9,21,16,5.41,23.84
2024-06-01T01:41:00,PCI_4,5,30173951.0,31296332.0,1170,14,835,15,8,14,55,28,17.39,14.03
2024-06-01T01:42:00,PCI_1,17,48663293.0,19332582.0,1044,15,938,29,11,11,56,32,13.65,24.53
2024-06-01T01:42:00,PCI_2,19,40950399.0,29683402.0,1065,20,972,7,8,14,61,26,16.26,22.0
2024-06-01T01:42:00,PCI_3,24,44886218.0,25589399.0,959,31,765,21,9,15,33,44,22.12,20.2
2024-06-01T01:42:00,PCI_4,22,63080968.0,18721486.0,900,17,738,18,11,14,56,24,13.28,19.41
2024-06-01T01:43:00,PCI_1,5,44759117.0,33347777.0,1015,5,883,20,12,12,63,43,10.56,27.18
2024-06-01T01:43:00,PCI_2,29,74323681.0,31438004.0,1104,26,912,6,15,12,64,24,8.44,18.87
2024-06-01T01:43:00,PCI_3,26,36665824.0,22708755.0,1142,31,858,17,8,15,47,49,7.17,11.07
2024-06-01T01:43:00,PCI_4,6,11154388.0,21571639.0,1029,18,951,29,8,9,41,34,19.1,23.91
2024-06-01T01:44:00,PCI_1,10,72215685.0,24043433.0,1082,12,913,18,10,12,56,21,9.5,14.6
2024-06-01T01:44:00,PCI_2,29,18011172.0,34818776.0,1165,27,841,14,11,14,41,53,16.06,14.88
2024-06-01T01:44:00,PCI_3,28,74808953.0,26794197.0,944,23,784,10,11,11,21,46,19.22,18.08
2024-06-01T01:44:00,PCI_4,29,66853339.0,35125668.0,1054,7,971,26,8,11,28,26,21.74,14.14
2024-06-01T01:45:00,PCI_1,27,32562380.0,18545599.0,953,31,999,6,11,9,30,27,10.13,22.91
2024-06-01T01:45:00,PCI_2,24,38118914.0,30286724.0,1146,10,722,4,11,15,54,40,21.01,15.81
2024-06-01T01:45:00,PCI_3,16,32964980.0,33209670.0,934,21,923,24,14,11,37,26,5.89,27.95
2024-06-01T01:45:00,PCI_4,28,40682142.0,15039244.0,926,24,960,23,10,9,59,27,15.02,12.4
2024-06-01T01:46:00,PCI_1,11,23926970.0,12902245.0,1032,37,931,3,9,10,42,20,11.55,20.3
2024-06-01T01:46:00,PCI_2,22,35585231.0,10590846.0,1096,5,967,27,14,10,47,37,24.29,20.44
2024-06-01T01:46:00,PCI_3,15,49245699.0,35980701.0,973,14,918,15,13,9,26,48,17.85,11.8
2024-06-01T01:46:00,PCI_4,19,39097839.0,25615729.0,1101,12,731,23,10,8,63,35,21.44,12.33
2024-06-01T01:47:00,PCI_1,22,67108335.0,11176105.0,978,33,851,17,8,11,49,26,20.12,15.0
2024-06-01T01:47:00,PCI_2,26,30813067.0,12356740.0,915,13,816,10,15,10,31,32,9.06,14.35
2024-06-01T01:47:00,PCI_3,21,14010352.0,12443615.0,1161,7,850,7,15,15,60,31,22.8,21.59
2024-06-01T01:47:00,PCI_4,10,19001196.0,18299944.0,1172,18,772,9,8,12,38,28,12.2,20.22
2024-06-01T01:48:00,PCI_1,24,32542386.0,25003053.0,1121,15,711,12,15,10,61,46,6.07,22.76
2024-06-01T01:48:00,PCI_2,17,22913011.0,8309437.0,983,5,751,29,12,10,39,44,24.05,20.3
2024-06-01T01:48:00,PCI_3,20,47978085.0,31318268.0,1005,18,905,4,8,15,30,39,10.99,8.95
2024-06-01T01:48:00,PCI_4,27,27084395.0,25091943.0,1027,21,707,4,15,13,39,44,6.22,11.06
2024-06-01T01:49:00,PCI_1,27,70731851.0,31543030.0,1098,16,772,21,13,15,56,32,20.09,25.04
2024-06-01T01:49:00,PCI_2,25,75427826.0,21632258.0,1197,36,949,13,9,13,52,31,15.3,25.02
2024-06-01T01:49:00,PCI_3,26,27424449.0,29836683.0,944,20,916,25,15,8,55,46,23.73,26.14
2024-06-01T01:49:00,PCI_4,9,78247389.0,13925611.0,1127,20,872,20,11,13,46,51,20.92,16.82
2024-06-01T01:50:00,PCI_1,25,16309589.0,30095682.0,1093,12,838,8,12,9,21,49,22.53,14.19
2024-06-01T01:50:00,PCI_2,17,41551631.0,31295925.0,975,25,760,26,13,11,23,44,11.88,13.23
2024-06-01T01:50:00,PCI_3,8,32884362.0,8093658.0,984,14,703,28,15,10,30,21,6.17,23.8
2024-06-01T01:50:00,PCI_4,21,54145257.0,37895523.0,974,34,853,9,10,15,35,23,18.61,24.36
2024-06-01T01:51:00,PCI_1,20,63061476.0,38664155.0,1040,32,806,16,8,13,42,43,21.72,26.66
2024-06-01T01:51:00,PCI_2,28,77215820.0,9475883.0,925,19,767,12,15,10,43,42,18.96,12.43
2024-06-01T01:51:00,PCI_3,7,55716305.0,27711914.0,1105,16,702,3,12,11,57,21,13.31,13.47
2024-06-01T01:51:00,PCI_4,12,22474480.0,5705057.0,1133,9,704,10,8,9,29,18,18.32,20.59
2024-06-01T01:52:00,PCI_1,26,49485027.0,7155827.0,1085,37,776,24,9,13,62,37,12.81,16.56
2024-06-01T01:52:00,PCI_2,26,63796189.0,26971323.0,1029,7,783,6,8,12,50,47,5.62,22.46
2024-06-01T01:52:00,PCI_3,25,53705357.0,21656935.0,1010,24,785,10,15,11,25,28,13.27,17.4
2024-06-01T01:52:00,PCI_4,22,12795935.0,32825959.0,1086,14,787,5,11,10,39,43,18.65,20.85
2024-06-01T01:53:00,PCI_1,27,61262338.0,29690727.0,1054,27,721,19,12,12,21,53,10.67,16.48
2024-06-01T01:53:00,PCI_2,14,52270519.0,12696151.0,970,22,783,28,11,14,36,48,13.75,22.12
2024-06-01T01:53:00,PCI_3,27,34059705.0,38223848.0,1030,7,704,15,13,12,56,16,16.28,13.15
2024-06-01T01:53:00,PCI_4,14,24258254.0,8903247.0,997,10,886,21,14,8,41,20,24.98,16.25
2024-06-01T01:54:00,PCI_1,25,60223431.0,37010974.0,962,5,746,28,11,11,26,15,14.27,27.49
2024-06-01T01:54:00,PCI_2,26,75025101.0,13917035.0,1113,12,711,18,12,9,64,18,18.27,18.32
2024-06-01T01:54:00,PCI_3,23,38004659.0,9672354.0,1113,23,951,27,10,12,62,39,7.87,24.21
2024-06-01T01:54:00,PCI_4,14,56794600.0,33451687.0,957,31,911,9,11,15,43,19,15.94,24.4
2024-06-01T01:55:00,PCI_1,12,37713888.0,15671897.0,947,22,708,15,11,11,56,49,15.9,21.21
2024-06-01T01:55:00,PCI_2,26,34220061.0,37303020.0,1055,32,829,16,8,9,29,49,16.2,18.73
2024-06-01T01:55:00,PCI_3,21,51027657.0,22855820.0,1124,34,729,6,12,13,24,51,14.94,13.27
2024-06-01T01:55:00,PCI_4,17,16525275.0,7556445.0,910,20,802,10,15,9,49,31,8.82,20.17
2024-06-01T01:56:00,PCI_1,23,71302221.0,15336465.0,1149,11,763,26,8,8,34,23,24.18,26.89
2024-06-01T01:56:00,PCI_2,19,79235455.0,38142068.0,1027,31,914,6,13,8,23,16,12.92,14.31
2024-06-01T01:56:00,PCI_3,28,16325121.0,22428865.0,1058,9,738,21,10,13,64,25,13.64,10.87
2024-06-01T01:56:00,PCI_4,18,23788588.0,7672663.0,947,27,986,18,13,9,26,54,6.1,10.79
2024-06-01T01:57:00,PCI_1,19,50687292.0,13197899.0,1106,22,990,20,11,8,36,18,6.44,12.4
2024-06-01T01:57:00,PCI_2,29,78573518.0,19808024.0,1011,9,840,4,13,8,64,33,11.47,12.75
2024-06-01T01:57:00,PCI_3,22,22624761.0,30063499.0,972,5,900,5,10,10,58,33,22.04,12.82
2024-06-01T01:57:00,PCI_4,17,20672656.0,10655252.0,1007,15,861,18,9,12,28,17,10.28,11.45
2024-06-01T01:58:00,PCI_1,11,27542621.0,20847011.0,956,37,865,4,12,15,39,37,19.43,12.43
2024-06-01T01:58:00,PCI_2,27,65752665.0,38141230.0,926,39,758,14,11,13,34,31,18.26,17.6
2024-06-01T01:58:00,PCI_3,24,48229765.0,9340694.0,1094,36,816,16,13,8,28,29,11.27,24.94
2024-06-01T01:58:00,PCI_4,16,62745039.0,9734867.0,1017,23,813,4,13,15,56,50,14.61,13.2
2024-06-01T01:59:00,PCI_1,7,76472213.0,28416310.0,1098,13,802,10,13,9,35,29,13.97,24.56
2024-06-01T01:59:00,PCI_2,28,37658075.0,33002732.0,1064,16,954,7,11,15,33,27,19.07,11.23
2024-06-01T01:59:00,PCI_3,21,58665038.0,36853139.0,1034,25,762,6,10,15,26,46,12.86,20.94
