Timestamp,Cell_ID,gNB_ID,Cell_Availability_%,RRC_Connection_Attempts,RRC_Connection_Rejects,RRC_Success_Rate_%,Avg_RRC_Connected_Users,Peak_RRC_Connected_Users,Registration_Success_Rate_%,PDU_Session_Success_Rate_%,RRC_Drop_Rate_%,Handover_Attempts,Handover_Success_Rate_%,Xn_HO_Prep_Success_Rate_%,Xn_HO_Exec_Success_Rate_%,NG_HO_Prep_Success_Rate_%,NG_HO_Exec_Success_Rate_%,PRB_Utilization_DL_%,PRB_Utilization_UL_%,DL_Throughput_Mbps,UL_Throughput_Mbps,Total_Traffic_GB,RACH_Success_Rate_%,Latency_ms
2026-08-01T03:48:29,PCI_4,gNB-2,99.905,279,0,99.89,79.1,83.4,99.625,99.222,0.161,20,98.592,98.795,98.575,98.407,97.965,34.79,28.93,190.43,71.67,2.09886,99.217,6.83
2026-08-01T03:53:29,PCI_1,gNB-1,100.017,285,0,99.891,69.2,88.5,99.57,99.336,0.14,22,98.221,99.103,98.765,98.339,98.034,34.22,29.32,189.5,69.48,1.85165,99.212,6.86
2026-08-01T03:53:29,PCI_2,gNB-1,97.62,264,8,97.687,73.5,84.9,97.437,97.339,2.002,19,95.816,96.607,96.448,96.312,95.946,52.39,47.96,138.8,50.74,1.7241,96.416,20.91
2026-08-01T03:53:29,PCI_3,gNB-2,99.906,282,1,99.878,79.4,85.9,99.677,99.375,0.145,27,98.396,98.938,98.888,98.429,98.242,35.12,29.4,191.31,69.59,1.70772,98.801,7.3
2026-08-01T03:53:29,PCI_4,gNB-2,99.941,288,1,99.949,64.5,80.0,99.647,99.263,0.143,31,98.506,98.939,98.667,98.436,97.982,34.59,30.22,189.6,68.43,1.98277,99.277,6.55
2026-08-01T03:58:29,PCI_1,gNB-1,99.911,298,1,99.932,61.7,80.6,99.607,99.34,0.137,28,98.5,99.011,98.837,98.339,98.041,35.05,30.42,188.75,70.12,2.05396,98.989,7.06
2026-08-01T03:58:29,PCI_2,gNB-1,97.268,295,9,97.413,70.5,88.8,97.064,97.055,2.272,22,95.48,96.116,96.224,95.979,95.879,55.64,49.56,131.47,47.82,1.73041,96.328,23.1
2026-08-01T03:58:29,PCI_3,gNB-2,99.936,280,1,99.991,73.3,88.3,99.549,99.23,0.179,27,98.547,98.951,98.823,98.417,97.931,35.77,30.33,190.51,70.38,2.02201,99.151,7.22
2026-08-01T03:58:29,PCI_4,gNB-2,99.842,283,1,100.009,73.3,93.5,99.645,99.348,0.162,31,98.45,98.782,98.718,98.455,97.97,35.4,31.57,190.78,70.72,2.03374,99.036,6.68
2026-08-01T04:03:29,PCI_1,gNB-1,99.873,265,0,99.867,63.2,92.4,99.529,99.232,0.159,20,98.406,99.003,98.904,98.366,98.067,34.28,31.14,191.2,69.78,2.04593,99.138,6.44
2026-08-01T04:03:29,PCI_2,gNB-1,96.899,296,10,97.129,66.4,85.0,96.698,96.764,2.521,27,95.165,95.984,95.776,95.815,95.317,58.87,51.95,123.86,44.8,2.04927,95.703,25.2
2026-08-01T04:03:29,PCI_3,gNB-2,99.836,266,1,99.86,75.1,90.0,99.63,99.21,0.182,30,98.357,98.798,98.631,98.264,98.054,34.83,29.43,189.47,71.56,2.02828,99.042,7.41
2026-08-01T04:03:29,PCI_4,gNB-2,99.923,263,0,99.87,71.7,94.3,99.576,99.289,0.157,18,98.455,98.922,98.822,98.299,97.785,34.74,29.52,189.35,69.73,2.08112,98.989,6.97
2026-08-01T04:08:29,PCI_1,gNB-1,99.906,274,1,99.925,67.9,86.7,99.602,99.394,0.137,21,98.538,99.05,98.718,98.602,98.012,34.87,29.88,190.6,70.05,2.00739,99.228,6.78
2026-08-01T04:08:29,PCI_2,gNB-1,96.556,265,11,96.856,73.5,93.9,96.38,96.521,2.805,18,94.775,95.63,95.522,95.158,95.012,60.98,54.77,115.11,44.2,1.79204,95.407,26.76
2026-08-01T04:08:29,PCI_3,gNB-2,99.897,266,1,99.867,61.0,83.3,99.678,99.242,0.098,29,98.255,98.799,98.786,98.462,97.985,34.65,30.08,189.04,69.95,1.72053,99.368,7.25
2026-08-01T04:08:29,PCI_4,gNB-2,99.858,296,1,99.878,77.3,90.4,99.563,99.344,0.141,18,98.266,98.782,98.793,98.378,98.113,34.69,30.53,190.26,70.0,2.0982,98.971,7.22
2026-08-01T04:13:29,PCI_1,gNB-1,99.97,307,0,99.938,76.3,90.1,99.567,99.349,0.157,28,98.377,98.867,98.856,98.432,97.917,35.86,30.13,190.01,71.48,2.03098,99.091,7.16
2026-08-01T04:13:29,PCI_2,gNB-1,96.226,270,12,96.395,69.3,85.4,96.151,96.142,3.041,26,94.53,95.306,95.286,95.185,94.828,63.4,57.2,109.13,40.82,2.03001,94.92,28.98
2026-08-01T04:13:29,PCI_3,gNB-2,99.91,297,0,99.875,70.7,80.7,99.515,99.269,0.181,23,98.331,98.969,98.635,98.66,97.741,35.72,30.78,190.92,69.78,1.90972,99.01,7.24
2026-08-01T04:13:29,PCI_4,gNB-2,99.844,304,0,99.95,77.3,93.4,99.608,99.233,0.173,29,98.434,98.748,98.795,98.322,97.934,35.04,29.65,190.96,69.3,1.71592,99.096,7.26
2026-08-01T04:18:29,PCI_1,gNB-1,99.873,286,0,99.842,71.4,90.9,99.706,99.365,0.155,20,98.439,98.897,98.946,98.494,97.916,34.66,30.68,190.31,69.77,1.79469,99.061,6.92
2026-08-01T04:18:29,PCI_2,gNB-1,95.927,260,13,96.102,71.9,88.7,95.772,95.863,3.34,21,94.202,94.782,94.891,94.552,94.531,65.68,59.99,103.04,38.53,1.87096,94.564,30.94
2026-08-01T04:18:29,PCI_3,gNB-2,99.948,283,0,99.835,74.0,84.1,99.648,99.323,0.125,24,98.283,99.082,98.825,98.258,98.035,34.82,29.08,187.71,68.4,1.71669,99.095,6.93
2026-08-01T04:18:29,PCI_4,gNB-2,99.914,267,1,99.795,73.5,88.2,99.538,99.273,0.148,22,98.255,98.852,99.002,98.295,97.831,35.14,30.3,190.46,68.88,1.74463,99.021,6.66
2026-08-01T04:23:29,PCI_1,gNB-1,99.87,276,1,99.936,75.9,83.8,99.647,99.304,0.168,19,98.26,98.743,98.878,98.261,97.97,34.95,29.76,189.55,71.39,1.84102,99.188,7.69
2026-08-01T04:23:29,PCI_2,gNB-1,95.622,294,14,95.928,69.7,83.3,95.488,95.607,3.601,28,93.866,94.687,94.533,94.397,94.141,67.71,62.43,93.44,34.16,1.98235,94.157,32.58
2026-08-01T04:23:29,PCI_3,gNB-2,99.955,284,1,99.925,60.0,88.9,99.609,99.271,0.151,31,98.176,98.907,98.843,98.295,97.863,36.08,29.81,192.08,70.54,1.90168,99.148,7.19
2026-08-01T04:23:29,PCI_4,gNB-2,99.959,281,1,99.907,63.4,88.6,99.641,99.25,0.137,30,98.433,98.838,98.762,98.304,97.974,35.21,30.5,190.01,72.07,2.05327,99.419,7.3
2026-08-01T04:28:29,PCI_1,gNB-1,99.925,281,1,99.759,65.1,93.1,99.624,99.309,0.188,31,98.591,98.875,98.872,98.146,98.014,34.83,30.34,190.09,68.86,2.09879,99.169,7.18
2026-08-01T04:28:29,PCI_2,gNB-1,95.342,279,15,95.638,75.1,92.4,95.097,95.401,3.868,29,93.457,94.295,94.252,94.05,93.847,71.67,65.11,85.56,31.36,1.84934,93.764,34.78
2026-08-01T04:28:29,PCI_3,gNB-2,99.936,268,0,99.889,67.6,86.0,99.545,99.365,0.157,29,98.648,98.824,98.786,98.488,97.975,34.31,29.53,190.1,70.34,2.0597,99.2,7.3
2026-08-01T04:28:29,PCI_4,gNB-2,99.916,278,1,99.879,73.1,80.6,99.646,99.303,0.159,18,98.259,98.8,98.877,98.445,98.159,35.03,30.43,191.32,70.99,1.9247,99.082,7.04
2026-08-01T04:33:29,PCI_1,gNB-1,99.851,306,0,99.951,73.5,94.4,99.585,99.29,0.145,20,98.329,98.942,98.802,98.566,98.061,35.27,29.89,188.59,69.91,1.81717,99.195,6.99
2026-08-01T04:33:29,PCI_2,gNB-1,95.046,300,16,95.317,60.2,89.6,94.883,95.096,4.105,24,93.199,94.225,93.916,93.749,93.556,72.4,68.09,78.81,30.3,1.93228,93.663,36.73
2026-08-01T04:33:29,PCI_3,gNB-2,99.953,308,0,99.92,60.6,80.1,99.68,99.331,0.157,19,98.49,98.946,98.833,98.576,98.051,34.96,29.57,189.66,68.95,1.70228,99.126,6.39
2026-08-01T04:33:29,PCI_4,gNB-2,99.901,288,0,99.908,76.4,88.9,99.565,99.239,0.128,25,98.399,98.999,98.917,98.421,97.881,34.67,29.55,189.82,68.23,1.85753,99.165,6.96
2026-08-01T04:38:29,PCI_1,gNB-1,99.923,278,0,99.827,68.4,81.4,99.652,99.277,0.174,21,98.551,98.948,98.755,98.48,97.923,34.53,29.27,190.26,69.95,2.0026,99.059,7.43
2026-08-01T04:38:29,PCI_2,gNB-1,94.612,270,17,94.93,63.5,91.2,94.55,94.68,4.371,19,92.802,93.789,93.463,93.535,93.271,76.33,69.96,72.36,26.69,1.92996,92.922,38.82
2026-08-01T04:38:29,PCI_3,gNB-2,99.849,281,0,99.967,73.0,90.2,99.594,99.266,0.179,28,98.432,98.949,98.76,98.199,97.923,34.44,30.19,190.1,69.2,1.92773,99.257,6.71
2026-08-01T04:38:29,PCI_4,gNB-2,99.854,295,1,99.865,75.9,92.5,99.687,99.211,0.15,21,98.392,98.881,98.766,98.5,97.953,34.94,30.0,190.11,69.83,1.73783,99.099,7.05
2026-08-01T04:43:29,PCI_1,gNB-1,99.897,282,1,99.859,77.1,84.1,99.564,99.247,0.155,30,98.453,98.724,98.969,98.403,97.989,35.53,30.03,189.4,72.19,2.02377,99.09,7.25
2026-08-01T04:43:29,PCI_2,gNB-1,94.251,267,18,94.678,75.0,92.1,94.214,94.516,4.65,27,92.33,93.345,93.286,93.203,93.155,78.71,72.7,64.23,23.57,1.90345,92.676,40.88
2026-08-01T04:43:29,PCI_3,gNB-2,99.905,307,1,99.977,74.4,82.5,99.62,99.288,0.175,27,98.408,98.878,98.813,98.3,98.068,34.64,30.27,190.13,71.09,1.8504,99.202,6.72
2026-08-01T04:43:29,PCI_4,gNB-2,99.93,276,1,99.91,60.1,80.8,99.499,99.316,0.12,30,98.521,98.703,98.7,98.233,98.164,34.36,30.06,189.46,68.2,1.81723,99.166,6.94
2026-08-01T04:48:29,PCI_1,gNB-1,99.947,308,1,99.9,70.7,88.1,99.695,99.318,0.154,24,98.324,99.046,98.689,98.309,97.99,34.79,30.98,187.63,70.36,2.06342,98.988,6.81
2026-08-01T04:48:29,PCI_2,gNB-1,93.997,271,19,94.431,77.0,83.0,93.949,94.276,4.906,20,92.245,92.955,93.062,92.846,92.712,80.52,75.74,57.93,19.86,1.73717,92.453,42.89
2026-08-01T04:48:29,PCI_3,gNB-2,99.832,274,0,99.895,70.2,82.4,99.584,99.277,0.157,28,98.319,98.871,98.786,98.531,98.037,34.95,30.27,190.41,71.09,1.7999,99.045,7.15
2026-08-01T04:48:29,PCI_4,gNB-2,99.99,298,0,99.898,61.7,84.8,99.626,99.295,0.12,21,98.435,98.977,98.88,98.271,98.104,34.73,30.19,190.42,69.2,1.82514,98.893,6.72
2026-08-01T04:53:29,PCI_1,gNB-1,99.81,281,0,99.903,71.8,86.6,99.568,99.317,0.142,31,98.461,98.932,98.701,98.4,98.006,34.85,30.45,191.71,69.63,1.7624,98.875,6.96
2026-08-01T04:53:29,PCI_2,gNB-1,93.624,296,20,94.056,75.8,80.9,93.565,93.868,5.192,19,91.598,92.615,92.82,92.547,92.505,83.22,76.91,49.05,19.74,1.77878,91.93,45.37
2026-08-01T04:53:29,PCI_3,gNB-2,99.953,295,1,99.851,79.8,82.7,99.631,99.335,0.132,18,98.408,98.91,98.715,98.414,98.064,35.11,29.48,187.89,69.74,1.8536,99.074,6.87
2026-08-01T04:53:29,PCI_4,gNB-2,99.865,308,1,99.897,75.1,87.3,99.569,99.308,0.13,29,98.274,98.867,98.92,98.419,98.146,34.93,29.84,188.61,69.42,1.73278,99.133,7.22
2026-08-01T04:58:29,PCI_1,gNB-1,99.935,304,0,99.843,62.7,83.9,99.634,99.323,0.16,24,98.323,98.874,98.706,98.5,97.79,34.89,31.19,189.66,68.87,1.95073,99.229,6.95
2026-08-01T04:58:29,PCI_2,gNB-1,93.347,314,21,93.738,65.8,89.0,93.27,93.606,5.432,19,91.441,92.394,92.314,92.09,92.22,85.68,79.86,40.18,16.09,2.08955,91.513,46.56
2026-08-01T04:58:29,PCI_3,gNB-2,99.903,308,1,99.844,70.8,94.9,99.645,99.174,0.143,28,98.234,98.857,98.885,98.337,98.014,34.58,30.97,190.91,71.13,1.83884,98.99,7.32
2026-08-01T04:58:29,PCI_4,gNB-2,99.89,317,1,99.917,61.4,86.6,99.601,99.324,0.137,29,98.33,98.995,98.913,98.491,98.052,35.32,28.65,190.83,69.73,1.7029,99.072,6.58
2026-08-01T05:03:29,PCI_1,gNB-1,99.873,278,1,99.971,73.9,81.3,99.673,99.256,0.191,23,98.405,98.812,98.898,98.569,97.857,35.78,29.86,191.49,69.62,1.89126,99.15,7.28
2026-08-01T05:03:29,PCI_2,gNB-1,93.092,304,22,93.46,75.5,93.7,92.935,93.308,5.701,26,90.796,92.005,91.972,92.182,91.951,88.13,82.78,33.02,13.4,1.79503,91.281,49.18
2026-08-01T05:03:29,PCI_3,gNB-2,99.841,317,1,99.947,78.2,94.1,99.557,99.268,0.152,23,98.317,98.788,98.914,98.307,98.108,35.12,30.44,191.74,70.69,1.71498,99.008,6.79
2026-08-01T05:03:29,PCI_4,gNB-2,99.932,302,1,99.97,71.6,86.0,99.61,99.35,0.15,19,98.394,98.795,98.899,98.293,98.051,34.29,30.55,188.97,70.84,1.74473,99.056,7.35
2026-08-01T05:08:29,PCI_1,gNB-1,99.86,285,0,99.876,69.6,82.7,99.622,99.245,0.161,20,98.3,98.901,98.732,98.629,97.845,35.37,30.49,188.02,68.27,2.01407,99.052,7.12
2026-08-01T05:08:29,PCI_2,gNB-1,92.715,300,23,93.098,76.5,83.6,92.644,93.02,5.977,26,90.562,91.831,91.758,91.701,91.465,90.71,84.73,26.42,10.21,1.71848,90.781,51.11
2026-08-01T05:08:29,PCI_3,gNB-2,99.875,268,1,99.909,67.2,89.8,99.597,99.348,0.144,19,98.375,98.834,98.867,98.355,97.94,34.63,30.28,189.47,68.32,1.93388,99.03,7.11
2026-08-01T05:08:29,PCI_4,gNB-2,99.919,312,1,99.952,70.8,82.2,99.535,99.384,0.159,24,98.368,98.695,98.953,98.409,98.013,35.03,30.32,190.53,68.41,1.73478,99.047,6.86
2026-08-01T05:13:29,PCI_1,gNB-1,99.986,302,1,99.883,72.5,87.7,99.627,99.296,0.125,26,98.321,98.774,98.822,98.482,98.103,34.63,30.12,190.55,69.49,1.7039,99.312,7.06
2026-08-01T05:13:29,PCI_2,gNB-1,92.373,304,24,92.81,77.4,83.8,92.376,92.888,6.259,27,90.419,91.334,91.265,91.292,91.353,93.07,87.97,18.43,6.89,1.77885,90.213,52.59
2026-08-01T05:13:29,PCI_3,gNB-2,99.957,292,0,99.911,64.7,81.6,99.575,99.366,0.158,24,98.444,98.757,98.721,98.389,98.061,34.81,29.94,190.97,71.41,1.93793,99.227,6.88
2026-08-01T05:13:29,PCI_4,gNB-2,99.885,290,1,99.885,78.4,91.2,99.59,99.252,0.16,30,98.584,98.908,98.923,98.356,97.951,34.66,29.93,191.84,68.84,1.84911,98.999,6.93
2026-08-01T05:18:29,PCI_1,gNB-1,99.942,295,0,99.914,65.0,82.3,99.549,99.428,0.146,25,98.285,98.852,98.671,98.498,97.974,35.28,29.66,189.5,71.29,2.02598,98.92,7.12
2026-08-01T05:18:29,PCI_2,gNB-1,91.943,313,25,92.478,78.6,85.0,92.044,92.466,6.53,23,89.953,90.979,90.917,91.02,91.115,95.28,90.46,10.68,5.14,1.74392,90.21,55.02
2026-08-01T05:18:29,PCI_3,gNB-2,99.912,303,1,99.953,72.2,91.3,99.71,99.281,0.15,25,98.467,98.819,98.802,98.496,98.019,35.19,29.83,190.32,70.06,1.9384,99.172,6.93
2026-08-01T05:18:29,PCI_4,gNB-2,99.778,319,1,99.938,69.2,89.1,99.543,99.346,0.129,28,98.422,99.022,98.798,98.39,97.945,35.82,30.53,189.9,68.6,1.81649,99.158,6.78
