Timestamp,Cell_ID,gNB_ID,Cell_Availability_%,RRC_Connection_Attempts,RRC_Connection_Rejects,RRC_Success_Rate_%,Avg_RRC_Connected_Users,Peak_RRC_Connected_Users,Registration_Success_Rate_%,PDU_Session_Success_Rate_%,RRC_Drop_Rate_%,Handover_Attempts,Handover_Success_Rate_%,Xn_HO_Prep_Success_Rate_%,Xn_HO_Exec_Success_Rate_%,NG_HO_Prep_Success_Rate_%,NG_HO_Exec_Success_Rate_%,PRB_Utilization_DL_%,PRB_Utilization_UL_%,DL_Throughput_Mbps,UL_Throughput_Mbps,Total_Traffic_GB,RACH_Success_Rate_%,Latency_ms
2026-06-10T10:19:00,PCI_7,gNB-2,99.965,564,0,100.0,154.2,202.6,100.0,99.544,0.198,49,98.838,98.598,99.068,98.407,97.834,56.44,47.8,339.47,111.65,3.38339,99.474,9.98
2026-06-10T10:19:00,PCI_8,gNB-3,99.986,540,0,100.0,135.9,163.2,99.672,98.815,0.05,45,98.182,99.056,98.873,98.62,97.743,61.3,46.12,362.15,124.98,3.65348,99.196,11.78
2026-06-10T10:19:00,PCI_9,gNB-3,99.976,549,1,99.818,131.3,182.3,99.717,99.385,0.234,45,98.465,98.895,99.091,98.853,97.932,56.68,51.41,372.1,130.75,3.77141,98.842,12.75
2026-06-10T10:19:00,PCI_10,gNB-3,99.941,543,1,99.816,147.1,193.2,99.602,99.348,0.272,51,98.694,99.244,98.421,98.253,97.703,58.6,42.42,371.75,125.69,3.73079,98.897,13.03
2026-06-10T10:20:00,PCI_1,gNB-1,99.989,527,0,100.0,149.4,191.8,99.712,99.498,0.164,55,98.599,99.322,98.814,98.412,97.017,58.08,55.01,336.85,125.02,3.46403,99.098,9.62
2026-06-10T10:20:00,PCI_2,gNB-1,99.902,578,1,99.827,147.2,189.8,99.522,99.509,0.124,53,98.595,98.699,98.364,98.564,98.31,59.53,53.23,349.71,123.76,3.55096,99.198,13.17
2026-06-10T10:20:00,PCI_3,gNB-1,99.993,551,0,100.0,142.2,175.4,99.791,99.312,0.131,52,98.139,99.627,98.486,98.117,97.502,56.98,43.45,339.39,117.12,3.4238,98.604,14.1
2026-06-10T10:20:00,PCI_4,gNB-1,99.98,559,1,99.821,153.7,193.2,100.0,99.284,0.066,60,98.386,99.018,98.402,98.227,98.174,60.72,42.35,369.81,119.71,3.6714,98.812,13.68
2026-06-10T10:20:00,PCI_5,gNB-2,99.948,545,0,100.0,155.0,198.4,99.498,99.516,0.171,50,98.881,98.584,98.461,98.413,97.973,62.59,49.56,291.2,136.6,3.20848,99.078,12.31
2026-06-10T10:20:00,PCI_6,gNB-2,99.971,533,1,99.812,152.7,186.5,99.504,99.72,0.178,55,98.533,99.081,99.056,98.623,98.399,59.9,47.84,322.02,124.5,3.34891,99.067,11.09
2026-06-10T10:20:00,PCI_7,gNB-2,99.915,550,1,99.818,135.4,174.0,99.605,99.468,0.089,43,97.952,99.001,98.528,98.481,97.505,64.69,46.47,345.32,127.07,3.5429,99.378,13.51
2026-06-10T10:20:00,PCI_8,gNB-3,99.968,540,0,100.0,153.4,191.6,99.468,99.486,0.138,53,98.869,98.976,98.839,98.74,98.354,54.37,42.95,300.66,134.36,3.26262,99.159,11.49
2026-06-10T10:20:00,PCI_9,gNB-3,99.986,531,0,100.0,141.7,179.1,99.64,99.389,0.189,48,98.494,99.303,99.206,98.469,98.493,53.1,47.8,350.35,122.21,3.54416,99.338,15.19
2026-06-10T10:20:00,PCI_10,gNB-3,99.996,566,0,100.0,159.5,199.0,99.514,99.635,0.213,54,98.995,98.805,98.348,98.295,97.559,58.9,47.12,337.15,126.73,3.47906,98.899,8.99
2026-06-10T10:21:00,PCI_1,gNB-1,99.956,565,1,99.823,146.4,193.3,99.557,99.644,0.072,52,98.376,99.186,98.735,97.786,97.905,55.82,49.31,374.03,117.09,3.68341,99.316,10.88
2026-06-10T10:21:00,PCI_2,gNB-1,99.963,554,1,99.819,153.4,192.5,99.535,99.381,0.196,54,98.562,99.11,99.205,98.72,98.509,61.25,44.5,324.2,127.81,3.39007,98.97,9.52
2026-06-10T10:21:00,PCI_3,gNB-1,99.971,584,1,99.829,151.0,173.6,99.633,99.151,0.173,55,98.597,99.09,98.73,98.534,97.632,51.99,45.67,352.82,131.56,3.63285,99.033,12.66
2026-06-10T10:21:00,PCI_4,gNB-1,99.923,562,0,100.0,154.7,189.4,99.569,99.383,0.123,52,98.332,98.75,98.931,98.438,97.978,60.16,47.71,389.96,133.57,3.92654,99.133,13.41
2026-06-10T10:21:00,PCI_5,gNB-2,99.977,544,0,100.0,152.3,198.5,99.492,99.267,0.055,49,98.226,99.101,98.79,98.533,98.588,63.23,40.37,337.43,138.38,3.56856,99.249,12.92
2026-06-10T10:21:00,PCI_6,gNB-2,99.962,531,0,100.0,148.4,195.8,99.66,99.742,0.14,48,98.473,98.788,97.999,98.164,98.14,55.88,47.03,348.86,122.77,3.53718,99.106,11.86
2026-06-10T10:21:00,PCI_7,gNB-2,100.0,549,0,100.0,145.6,197.4,99.673,99.271,0.296,50,99.083,99.065,98.793,98.567,98.149,59.05,46.03,329.59,118.84,3.36321,99.409,8.79
2026-06-10T10:21:00,PCI_8,gNB-3,99.982,564,1,99.823,162.9,207.1,99.764,98.93,0.013,58,98.15,99.096,98.576,98.41,97.883,59.45,40.63,350.02,119.07,3.51815,99.447,11.28
2026-06-10T10:21:00,PCI_9,gNB-3,99.964,559,1,99.821,142.5,191.3,99.574,99.542,0.083,46,98.689,99.047,99.031,98.681,97.346,60.26,47.68,352.05,133.03,3.63812,99.659,11.95
2026-06-10T10:21:00,PCI_10,gNB-3,99.971,559,1,99.821,147.8,204.9,99.79,99.283,0.231,49,98.855,98.763,98.428,97.875,97.865,58.99,46.41,340.4,123.53,3.47948,99.055,11.6
2026-06-10T10:22:00,PCI_1,gNB-1,99.953,543,1,99.816,140.6,168.7,99.696,99.223,0.149,45,98.027,98.638,98.406,98.645,97.715,60.11,45.45,352.61,116.1,3.51532,99.435,12.44
2026-06-10T10:22:00,PCI_2,gNB-1,99.92,562,0,100.0,143.2,178.4,99.812,99.277,0.266,53,98.204,99.097,98.999,97.982,98.471,53.16,52.44,378.44,138.8,3.87929,99.382,12.59
2026-06-10T10:22:00,PCI_3,gNB-1,99.997,577,1,99.827,155.7,213.1,99.519,99.269,0.0,55,98.211,98.97,98.838,97.89,98.124,56.32,44.85,369.38,114.31,3.62773,99.036,11.83
2026-06-10T10:22:00,PCI_4,gNB-1,99.965,550,0,100.0,140.4,187.6,99.562,99.687,0.179,47,98.284,99.305,98.857,97.847,97.288,66.89,47.69,350.91,128.62,3.5965,99.154,11.96
2026-06-10T10:22:00,PCI_5,gNB-2,100.0,521,1,99.808,145.4,170.8,99.73,99.305,0.134,50,99.051,99.238,98.472,98.697,97.643,63.73,47.48,321.68,122.34,3.33017,99.129,13.77
2026-06-10T10:22:00,PCI_6,gNB-2,99.972,525,0,100.0,157.6,216.9,99.662,99.509,0.196,58,98.356,98.425,98.814,98.082,97.393,59.48,44.11,348.84,109.58,3.43818,99.303,12.09
2026-06-10T10:22:00,PCI_7,gNB-2,99.956,540,1,99.815,156.5,182.0,99.545,99.141,0.177,52,98.716,98.8,98.719,98.372,97.772,61.34,41.64,382.31,122.39,3.78527,99.068,11.89
2026-06-10T10:22:00,PCI_8,gNB-3,99.941,540,0,100.0,144.1,194.0,99.607,99.337,0.087,52,99.038,98.825,98.921,98.058,97.867,54.98,44.74,331.71,124.86,3.42425,99.091,15.34
2026-06-10T10:22:00,PCI_9,gNB-3,99.965,560,1,99.821,135.2,159.5,99.711,99.15,0.121,39,98.154,98.914,99.0,98.866,97.756,64.99,47.11,345.23,124.21,3.52076,99.122,9.99
2026-06-10T10:22:00,PCI_10,gNB-3,99.959,535,0,100.0,170.4,226.5,99.831,99.166,0.122,62,98.627,99.273,99.073,98.197,97.795,61.86,49.17,392.92,109.33,3.76689,99.433,12.96
2026-06-10T10:23:00,PCI_1,gNB-1,100.0,541,0,100.0,143.8,199.6,99.594,99.335,0.149,51,98.702,98.982,98.623,98.055,97.965,59.09,44.96,345.31,136.25,3.6117,99.379,12.68
2026-06-10T10:23:00,PCI_2,gNB-1,99.957,555,1,99.82,149.9,193.9,99.672,99.329,0.065,52,98.527,98.721,98.622,98.11,98.076,54.64,47.34,399.77,134.13,4.0042,99.182,14.52
2026-06-10T10:23:00,PCI_3,gNB-1,99.996,566,0,100.0,146.7,174.7,99.94,99.223,0.086,56,98.297,98.961,98.552,98.067,98.149,55.73,43.37,347.06,130.85,3.58429,99.539,12.24
2026-06-10T10:23:00,PCI_4,gNB-1,99.98,574,1,99.826,156.7,205.4,99.358,99.544,0.069,56,98.245,98.701,98.651,97.913,98.011,58.92,46.56,390.46,132.97,3.92569,99.13,13.48
2026-06-10T10:23:00,PCI_5,gNB-2,99.942,549,1,99.818,144.4,192.7,99.601,99.501,0.264,48,98.806,98.364,98.383,97.645,97.98,59.73,44.53,337.24,149.61,3.65133,99.289,13.06
2026-06-10T10:23:00,PCI_6,gNB-2,99.965,542,0,100.0,147.5,203.3,99.55,99.05,0.172,52,98.65,99.161,99.224,98.169,98.055,65.04,45.98,381.57,122.76,3.78253,99.079,10.69
2026-06-10T10:23:00,PCI_7,gNB-2,100.0,584,0,100.0,150.8,185.3,99.765,99.183,0.119,52,97.934,98.796,98.503,98.189,97.91,50.69,49.15,340.69,130.19,3.53162,99.332,12.0
2026-06-10T10:23:00,PCI_8,gNB-3,99.942,528,1,99.811,150.5,205.8,99.575,99.494,0.158,58,98.381,98.762,98.533,98.404,98.469,50.25,42.24,387.6,123.05,3.82988,99.001,11.56
2026-06-10T10:23:00,PCI_9,gNB-3,99.97,537,1,99.814,143.8,192.0,99.219,99.492,0.096,55,98.185,99.107,99.164,98.446,97.757,58.85,48.11,389.0,127.53,3.87397,99.337,10.6
2026-06-10T10:23:00,PCI_10,gNB-3,99.943,572,1,99.825,146.0,197.0,99.762,99.488,0.173,48,97.954,99.245,98.549,98.532,98.155,57.24,42.95,375.55,109.52,3.63802,98.603,14.57
2026-06-10T10:24:00,PCI_1,gNB-1,99.956,558,0,100.0,167.0,217.8,99.562,99.565,0.144,55,98.758,98.556,98.969,98.262,97.97,56.93,46.42,379.58,128.63,3.8116,99.458,13.11
2026-06-10T10:24:00,PCI_2,gNB-1,99.959,551,0,100.0,146.7,199.4,99.415,99.724,0.095,48,98.465,98.657,99.169,98.762,98.467,66.68,52.37,307.96,131.95,3.29928,99.0,13.52
2026-06-10T10:24:00,PCI_3,gNB-1,100.0,548,1,99.818,154.9,211.6,99.425,99.457,0.175,53,98.415,99.273,99.067,98.493,98.215,62.7,45.1,351.83,126.95,3.59085,98.949,13.42
2026-06-10T10:24:00,PCI_4,gNB-1,99.991,585,1,99.829,146.6,188.4,99.689,99.368,0.225,47,98.522,98.83,98.752,98.21,97.329,62.96,47.63,357.69,126.0,3.62769,98.945,12.29
2026-06-10T10:24:00,PCI_5,gNB-2,99.958,580,1,99.828,146.1,178.9,99.557,99.338,0.144,52,98.117,99.008,98.661,98.148,98.554,53.49,47.31,358.63,128.36,3.65241,99.547,9.15
2026-06-10T10:24:00,PCI_6,gNB-2,99.99,542,1,99.815,145.6,187.2,99.546,99.767,0.04,51,98.568,99.012,98.869,98.207,98.153,58.83,45.61,331.65,123.58,3.41422,99.365,11.57
2026-06-10T10:24:00,PCI_7,gNB-2,99.967,553,0,100.0,160.9,224.9,99.583,99.57,0.187,57,98.904,98.886,98.731,98.815,97.599,62.16,50.08,363.58,130.7,3.70711,98.997,12.6
2026-06-10T10:24:00,PCI_8,gNB-3,99.957,562,0,100.0,165.5,203.6,99.914,99.602,0.182,60,98.898,98.813,98.274,97.892,98.272,58.83,46.76,359.3,133.8,3.69826,99.113,11.23
2026-06-10T10:24:00,PCI_9,gNB-3,99.954,568,1,99.824,155.9,192.6,99.566,99.246,0.068,53,98.204,99.053,98.324,98.353,97.862,63.11,43.51,358.04,132.87,3.68184,98.812,12.87
2026-06-10T10:24:00,PCI_10,gNB-3,99.962,543,1,99.816,151.3,176.0,99.542,99.539,0.0,55,99.155,98.976,98.575,98.259,98.294,69.45,44.42,280.6,129.38,3.07485,99.172,12.07
2026-06-10T10:25:00,PCI_1,gNB-1,99.964,525,0,100.0,145.6,167.8,99.523,99.215,0.022,54,98.464,99.075,99.139,98.435,98.068,51.01,52.18,377.4,118.6,3.72004,98.816,12.88
2026-06-10T10:25:00,PCI_2,gNB-1,99.939,578,1,99.827,150.6,207.4,99.659,99.148,0.049,51,99.11,98.79,98.551,98.539,98.139,65.36,45.02,339.42,133.72,3.54859,99.131,12.29
2026-06-10T10:25:00,PCI_3,gNB-1,99.94,546,0,100.0,146.2,171.8,99.545,99.322,0.22,56,98.387,99.368,98.828,97.629,98.075,54.38,51.95,342.92,139.57,3.61861,99.533,11.59
2026-06-10T10:25:00,PCI_4,gNB-1,99.929,573,0,100.0,150.5,208.0,99.575,99.531,0.279,53,98.693,98.849,97.904,98.335,97.994,62.16,47.91,341.22,122.74,3.47972,99.21,11.03
2026-06-10T10:25:00,PCI_5,gNB-2,99.953,561,1,99.822,155.7,190.7,99.574,99.213,0.121,56,98.99,98.922,98.82,98.075,97.491,57.85,46.82,348.57,121.19,3.52321,99.235,13.99
2026-06-10T10:25:00,PCI_6,gNB-2,100.0,563,1,99.822,159.0,221.4,99.74,99.409,0.061,52,98.362,98.758,98.47,98.235,97.981,58.49,49.13,403.01,119.88,3.92164,99.061,10.66
2026-06-10T10:25:00,PCI_7,gNB-2,99.929,570,0,100.0,155.0,207.2,99.653,99.4,0.153,49,98.55,99.042,99.078,98.333,97.98,57.44,49.93,376.45,133.44,3.82419,99.417,12.14
2026-06-10T10:25:00,PCI_8,gNB-3,99.984,559,0,100.0,161.1,210.1,99.899,99.667,0.207,53,98.7,99.231,99.342,98.178,97.912,64.87,52.4,378.86,123.93,3.77089,99.05,12.79
2026-06-10T10:25:00,PCI_9,gNB-3,99.991,571,1,99.825,139.5,177.1,99.59,99.377,0.216,44,98.5,98.921,98.84,98.294,98.235,55.29,46.3,336.31,136.21,3.54385,99.513,12.54
2026-06-10T10:25:00,PCI_10,gNB-3,99.927,555,0,100.0,162.4,212.5,99.802,99.871,0.073,58,98.416,99.106,98.038,98.486,97.722,61.48,49.73,378.08,128.12,3.79648,99.286,12.02
2026-06-10T10:26:00,PCI_1,gNB-1,100.0,551,0,100.0,151.0,190.0,99.558,99.438,0.168,56,99.087,98.759,98.756,98.439,97.931,63.17,39.46,375.47,126.78,3.76684,98.753,12.09
2026-06-10T10:26:00,PCI_2,gNB-1,99.947,559,0,100.0,169.6,217.7,99.563,99.545,0.253,64,98.618,98.803,99.163,97.787,97.945,60.87,50.24,345.18,129.75,3.56195,99.437,12.56
2026-06-10T10:26:00,PCI_3,gNB-1,99.936,572,0,100.0,145.0,200.1,99.885,99.379,0.191,49,98.475,99.005,98.573,98.544,98.387,63.83,46.73,344.44,112.95,3.43041,99.48,12.05
2026-06-10T10:26:00,PCI_4,gNB-1,100.0,544,0,100.0,150.4,181.2,99.637,99.597,0.172,44,98.918,98.701,99.163,98.361,97.756,58.6,45.05,368.88,132.61,3.76116,98.89,9.79
2026-06-10T10:26:00,PCI_5,gNB-2,100.0,566,0,100.0,160.5,197.6,99.68,99.514,0.118,47,98.732,98.819,99.308,98.197,98.217,57.59,42.54,346.78,145.18,3.68975,99.22,9.57
2026-06-10T10:26:00,PCI_6,gNB-2,99.987,578,0,100.0,153.4,195.5,99.442,99.41,0.1,54,98.044,99.102,99.012,98.061,98.249,63.62,50.47,395.36,128.44,3.92851,99.023,13.65
2026-06-10T10:26:00,PCI_7,gNB-2,99.992,528,0,100.0,146.4,169.2,99.62,99.713,0.182,49,98.342,99.061,98.831,99.124,97.682,58.26,52.03,350.45,129.8,3.60189,98.806,10.02
2026-06-10T10:26:00,PCI_8,gNB-3,99.967,545,1,99.817,148.6,171.5,99.783,99.248,0.098,55,98.515,98.972,98.977,98.017,98.0,55.47,42.86,375.34,137.96,3.84972,99.255,10.26
2026-06-10T10:26:00,PCI_9,gNB-3,100.0,565,0,100.0,161.6,213.6,99.651,99.336,0.146,55,98.654,98.705,98.617,98.41,98.309,64.73,48.86,387.2,138.38,3.94187,99.176,15.37
2026-06-10T10:26:00,PCI_10,gNB-3,100.0,556,0,100.0,148.6,176.0,99.656,99.459,0.124,53,98.867,99.23,98.904,98.209,97.904,67.06,48.31,340.11,135.44,3.56663,99.615,10.21
2026-06-10T10:27:00,PCI_1,gNB-1,99.986,548,1,99.818,153.5,182.7,99.463,99.203,0.065,52,98.807,98.942,99.281,98.234,97.767,60.59,54.78,341.86,128.54,3.52798,99.454,11.71
2026-06-10T10:27:00,PCI_2,gNB-1,99.936,559,1,99.821,151.8,189.4,99.714,99.093,0.063,51,98.049,98.767,98.342,98.263,97.414,59.34,45.54,384.5,115.68,3.75131,98.788,10.06
2026-06-10T10:27:00,PCI_3,gNB-1,99.955,548,1,99.818,145.9,195.5,99.572,99.497,0.049,48,98.474,99.318,98.481,98.061,98.227,60.59,47.89,402.5,122.14,3.93482,99.369,15.13
2026-06-10T10:27:00,PCI_4,gNB-1,99.939,594,0,100.0,154.9,216.1,99.628,98.902,0.166,53,98.063,99.168,98.531,98.034,98.746,64.99,54.14,402.89,118.19,3.9081,99.655,10.89
2026-06-10T10:27:00,PCI_5,gNB-2,99.988,567,1,99.824,166.1,229.9,99.695,99.396,0.098,57,98.373,99.04,98.657,98.551,97.904,61.66,54.6,371.58,150.34,3.91443,99.231,12.9
2026-06-10T10:27:00,PCI_6,gNB-2,99.929,579,0,100.0,152.5,176.9,99.544,99.404,0.046,49,98.165,99.352,98.78,98.606,97.924,61.87,44.97,312.07,126.5,3.28926,99.078,11.52
2026-06-10T10:27:00,PCI_7,gNB-2,100.0,570,1,99.825,156.9,208.7,99.479,99.517,0.146,53,98.506,98.767,98.603,98.294,97.394,66.42,51.98,379.03,141.91,3.9071,99.365,13.31
2026-06-10T10:27:00,PCI_8,gNB-3,99.937,555,0,100.0,160.0,199.7,99.752,99.53,0.103,55,98.179,99.013,98.653,98.539,98.648,61.63,47.12,362.66,127.84,3.67876,99.091,12.79
2026-06-10T10:27:00,PCI_9,gNB-3,99.989,550,0,100.0,160.1,212.4,99.561,99.621,0.173,61,98.653,99.001,98.351,98.677,98.343,65.96,46.08,333.47,139.27,3.54553,99.203,8.86
2026-06-10T10:27:00,PCI_10,gNB-3,99.949,543,1,99.816,161.3,194.9,99.651,99.399,0.193,52,98.084,99.223,98.123,98.273,98.152,63.46,49.55,415.92,137.94,4.15392,99.164,12.23
2026-06-10T10:28:00,PCI_1,gNB-1,99.967,567,1,99.824,158.8,203.4,99.426,98.912,0.145,53,98.612,98.727,98.922,98.234,97.79,61.93,46.46,359.86,123.0,3.62147,99.316,9.96
2026-06-10T10:28:00,PCI_2,gNB-1,99.928,572,0,100.0,157.5,185.2,99.637,99.908,0.115,49,97.856,98.535,98.691,97.793,97.49,63.39,41.2,362.1,135.55,3.73235,99.486,12.77
2026-06-10T10:28:00,PCI_3,gNB-1,99.946,549,0,100.0,165.6,196.8,99.727,99.546,0.125,61,98.232,99.142,98.875,98.252,97.801,66.77,45.11,338.56,117.65,3.42157,99.142,12.15
2026-06-10T10:28:00,PCI_4,gNB-1,99.985,580,0,100.0,157.8,205.4,99.552,99.71,0.223,56,98.844,99.185,98.797,98.426,98.175,59.21,55.38,421.49,130.41,4.13926,99.203,16.01
2026-06-10T10:28:00,PCI_5,gNB-2,99.95,573,0,100.0,154.4,195.1,99.728,99.123,0.228,58,98.455,98.925,99.308,98.272,97.835,64.74,44.25,311.16,129.47,3.30473,99.091,11.39
2026-06-10T10:28:00,PCI_6,gNB-2,99.96,555,0,100.0,135.7,175.4,99.561,99.34,0.133,50,98.611,99.568,98.075,98.566,98.362,49.41,50.8,359.35,128.18,3.65648,99.211,13.11
2026-06-10T10:28:00,PCI_7,gNB-2,99.956,553,0,100.0,153.6,180.0,100.0,99.139,0.091,51,98.482,99.429,98.847,98.641,98.677,52.92,47.05,344.75,132.49,3.57928,98.952,14.93
2026-06-10T10:28:00,PCI_8,gNB-3,99.926,553,1,99.819,143.0,164.5,99.516,99.469,0.118,51,98.572,99.279,98.927,98.147,98.443,58.54,44.8,383.39,118.95,3.76753,99.035,10.19
2026-06-10T10:28:00,PCI_9,gNB-3,99.966,568,1,99.824,166.7,202.0,99.654,99.269,0.149,57,98.84,98.528,98.652,98.325,98.143,63.5,46.75,376.25,119.4,3.71735,99.481,13.01
2026-06-10T10:28:00,PCI_10,gNB-3,99.967,580,0,100.0,139.7,184.9,99.613,99.332,0.102,50,98.763,98.772,98.282,98.503,97.622,65.76,53.96,346.49,147.27,3.70316,99.136,12.31
2026-06-10T10:29:00,PCI_1,gNB-1,100.0,572,0,100.0,156.6,211.9,99.552,99.092,0.079,55,98.502,98.86,98.768,98.078,97.987,61.1,52.39,387.54,121.16,3.81523,99.103,9.83
2026-06-10T10:29:00,PCI_2,gNB-1,99.999,534,0,100.0,141.3,162.6,99.631,99.519,0.106,51,98.29,98.762,98.457,98.065,98.58,64.37,50.9,311.58,128.33,3.29931,99.356,9.8
2026-06-10T10:29:00,PCI_3,gNB-1,99.99,549,1,99.818,155.6,204.4,99.595,99.491,0.23,58,98.905,99.032,98.097,97.964,97.829,63.36,53.12,352.36,123.76,3.5709,99.222,12.75
2026-06-10T10:29:00,PCI_4,gNB-1,99.99,577,0,100.0,133.9,159.5,99.154,99.365,0.337,50,98.607,99.555,98.385,98.421,98.186,58.1,46.14,379.42,131.19,3.82955,99.058,12.27
2026-06-10T10:29:00,PCI_5,gNB-2,99.982,562,0,100.0,156.9,191.6,99.62,99.166,0.147,53,98.066,99.385,98.744,98.375,98.305,66.45,52.54,345.24,131.01,3.57185,99.053,12.13
2026-06-10T10:29:00,PCI_6,gNB-2,99.987,583,0,100.0,160.0,194.8,99.447,99.983,0.143,59,98.488,99.097,98.972,98.321,98.01,65.95,52.94,424.33,131.77,4.17081,98.761,10.33
2026-06-10T10:29:00,PCI_7,gNB-2,99.997,551,0,100.0,163.1,212.7,99.358,99.438,0.235,59,98.161,99.196,98.401,98.397,96.928,55.83,49.95,358.45,132.47,3.6819,98.227,14.57
2026-06-10T10:29:00,PCI_8,gNB-3,100.0,597,1,99.832,161.4,212.1,99.572,99.507,0.158,58,98.451,99.026,98.478,98.181,98.082,62.22,50.08,385.18,123.39,3.81425,99.013,9.97
2026-06-10T10:29:00,PCI_9,gNB-3,99.993,595,0,100.0,159.1,190.5,99.624,99.692,0.174,51,98.599,99.009,98.975,98.81,98.031,63.05,52.58,341.28,127.75,3.51772,98.792,12.91
2026-06-10T10:29:00,PCI_10,gNB-3,99.957,571,1,99.825,148.0,204.6,99.802,99.544,0.128,53,98.285,98.764,98.82,98.288,98.123,70.63,50.33,367.77,146.16,3.85449,99.014,12.32
2026-06-10T10:30:00,PCI_1,gNB-1,100.0,567,1,99.824,139.1,163.0,99.408,99.09,0.143,48,98.423,98.732,98.918,97.925,98.239,72.68,43.51,371.52,130.99,3.76879,98.826,12.59
2026-06-10T10:30:00,PCI_2,gNB-1,99.978,582,0,100.0,150.1,201.0,99.476,99.651,0.102,49,98.344,99.448,98.234,98.592,98.297,59.12,49.73,327.48,133.26,3.45555,99.337,11.43
2026-06-10T10:30:00,PCI_3,gNB-1,99.984,569,1,99.824,160.6,208.1,99.596,99.536,0.219,61,98.559,98.904,98.528,98.297,97.419,57.05,51.68,416.9,141.42,4.18743,99.068,14.48
2026-06-10T10:30:00,PCI_4,gNB-1,99.894,561,1,99.822,162.5,215.0,99.704,99.62,0.137,56,98.353,99.256,98.879,98.631,97.924,60.37,48.98,366.67,128.58,3.71443,99.59,12.94
2026-06-10T10:30:00,PCI_5,gNB-2,99.995,560,1,99.821,156.5,195.1,99.585,99.732,0.102,57,98.822,99.278,99.405,98.072,97.819,63.13,51.28,381.28,125.21,3.79869,99.139,15.07
2026-06-10T10:30:00,PCI_6,gNB-2,99.98,580,0,100.0,170.0,200.9,99.67,99.11,0.136,60,98.738,98.854,98.332,98.088,97.307,57.27,48.54,378.51,142.39,3.90678,99.274,11.51
2026-06-10T10:30:00,PCI_7,gNB-2,99.937,563,0,100.0,163.9,217.2,99.577,99.842,0.244,57,97.601,99.203,98.851,98.287,98.325,62.61,51.34,359.72,128.99,3.66531,99.323,12.13
2026-06-10T10:30:00,PCI_8,gNB-3,99.983,550,0,100.0,148.2,186.3,99.509,99.553,0.006,44,98.577,98.961,99.167,98.223,97.499,62.33,50.02,373.18,132.74,3.79442,99.756,12.0
2026-06-10T10:30:00,PCI_9,gNB-3,99.945,567,1,99.824,144.8,188.5,99.555,99.159,0.251,50,98.209,98.818,98.717,98.111,97.622,56.07,48.46,407.03,107.19,3.85665,99.1,12.51
2026-06-10T10:30:00,PCI_10,gNB-3,99.922,600,1,99.833,140.4,175.6,99.417,99.554,0.149,52,98.202,99.088,99.183,98.214,97.629,59.47,49.33,353.2,132.86,3.6454,99.478,11.16
2026-06-10T10:31:00,PCI_1,gNB-1,100.0,555,0,100.0,148.3,203.9,99.335,99.396,0.141,46,98.344,98.563,98.846,98.178,98.12,66.26,50.82,360.92,131.14,3.69048,99.046,12.21
2026-06-10T10:31:00,PCI_2,gNB-1,99.954,558,0,100.0,155.4,208.3,99.686,99.138,0.103,53,98.535,99.114,98.772,98.27,97.623,55.98,43.34,380.82,140.91,3.91299,98.947,10.17
2026-06-10T10:31:00,PCI_3,gNB-1,99.967,570,0,100.0,151.5,175.2,99.626,99.273,0.048,52,98.762,98.537,99.097,98.296,98.457,57.87,44.84,326.94,130.26,3.42899,99.186,11.91
2026-06-10T10:31:00,PCI_4,gNB-1,99.989,573,0,100.0,160.7,188.5,99.503,99.432,0.119,56,97.98,98.877,98.629,97.825,98.13,55.54,44.65,327.7,129.81,3.43137,98.958,13.07
2026-06-10T10:31:00,PCI_5,gNB-2,99.972,561,1,99.822,167.1,217.9,99.316,99.708,0.075,66,98.698,98.384,98.903,98.205,97.971,63.8,45.61,352.33,129.62,3.61464,98.732,11.81
2026-06-10T10:31:00,PCI_6,gNB-2,99.949,567,0,100.0,153.5,204.6,99.444,98.983,0.161,56,98.499,98.461,98.542,98.491,98.113,63.62,51.38,334.63,130.69,3.48991,99.242,10.79
2026-06-10T10:31:00,PCI_7,gNB-2,99.945,565,1,99.823,162.1,217.1,99.59,99.061,0.144,59,98.345,99.104,99.075,98.176,97.43,60.36,47.68,428.67,128.3,4.1773,99.145,13.83
2026-06-10T10:31:00,PCI_8,gNB-3,99.95,562,1,99.822,169.7,234.5,99.639,99.41,0.0,62,98.331,99.144,98.692,98.447,98.42,60.02,46.53,371.55,128.29,3.74883,99.616,12.01
2026-06-10T10:31:00,PCI_9,gNB-3,99.947,597,0,100.0,160.3,211.0,99.685,99.698,0.24,54,98.645,99.279,98.718,98.835,98.522,67.77,48.62,373.42,119.93,3.70018,98.969,13.29
2026-06-10T10:31:00,PCI_10,gNB-3,99.929,569,1,99.824,149.0,175.0,99.64,99.247,0.157,53,98.382,98.996,99.374,98.454,98.542,67.04,52.07,377.07,116.78,3.70386,99.315,10.97
2026-06-10T10:32:00,PCI_1,gNB-1,99.975,569,0,100.0,159.9,202.3,99.713,99.55,0.075,52,98.518,99.253,98.681,98.069,97.803,59.36,46.14,338.16,142.82,3.60735,99.239,10.01
2026-06-10T10:32:00,PCI_2,gNB-1,100.0,578,0,100.0,147.0,173.4,99.939,99.136,0.049,51,98.823,99.241,98.444,98.298,97.731,61.23,46.0,427.59,139.5,4.2532,99.144,12.25
