timestamp,pci,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db
2026-06-13T09:12:00,PCI_5,3,581316024.0,50162065.0,953,26,921,7,10,10,53.0,46.0,7.61,13.41
2026-06-13T09:12:00,PCI_6,2,638913962.0,53456797.0,1010,7,697,9,10,14,49.0,39.0,20.45,24.05
2026-06-13T09:12:00,PCI_7,2,699730381.0,50200059.0,1058,19,842,15,12,9,54.0,47.0,22.59,11.84
2026-06-13T09:12:00,PCI_8,2,640205875.0,50529664.0,1043,17,845,26,14,15,60.0,44.0,12.95,13.69
2026-06-13T09:12:00,PCI_9,3,46592513.0,26807678.0,1148,13,758,21,15,15,57.0,45.0,11.11,26.49
2026-06-13T09:12:00,PCI_10,3,45583206.0,22403735.0,1153,26,837,20,12,15,56.0,42.0,12.08,13.2
2026-06-13T09:12:00,PCI_11,3,47428877.0,22614113.0,1035,39,940,26,14,10,57.0,46.0,5.4,17.78
2026-06-13T09:12:00,PCI_12,3,45185059.0,26812919.0,1139,29,815,15,12,10,54.0,45.0,17.31,14.39
2026-06-13T09:12:00,PCI_13,3,45712392.0,23465559.0,1172,24,894,26,10,13,64.0,55.0,5.33,22.41
2026-06-13T09:12:00,PCI_14,2,42674062.0,23181525.0,1171,20,831,5,15,8,57.0,47.0,22.4,11.07
2026-06-13T09:12:00,PCI_15,3,54231238.0,23256388.0,1091,20,788,11,14,13,51.0,44.0,12.84,9.77
2026-06-13T09:12:00,PCI_16,2,47001020.0,25113268.0,1049,24,698,3,15,10,45.0,48.0,20.48,24.98
2026-06-13T09:13:00,PCI_1,3,647427511.0,48361866.0,1099,7,824,25,11,9,55.0,46.0,6.41,10.04
2026-06-13T09:13:00,PCI_2,2,601998046.0,43094061.0,1038,15,773,12,8,10,53.0,45.0,12.71,9.34
2026-06-13T09:13:00,PCI_3,3,726891551.0,46912116.0,972,8,722,11,11,10,53.0,40.0,12.2,21.97
2026-06-13T09:13:00,PCI_4,3,617226567.0,42281565.0,909,13,983,8,13,13,57.0,39.0,12.54,14.54
2026-06-13T09:13:00,PCI_5,3,600474849.0,49868136.0,888,12,699,25,13,13,55.0,47.0,21.17,19.71
2026-06-13T09:13:00,PCI_6,3,673059650.0,46222419.0,876,28,873,20,9,13,58.0,46.0,17.06,27.61
2026-06-13T09:13:00,PCI_7,3,655682231.0,39226327.0,1022,23,784,8,12,8,55.0,43.0,14.66,9.95
2026-06-13T09:13:00,PCI_8,2,748082715.0,44336154.0,1146,10,742,3,14,13,57.0,46.0,23.65,13.33
2026-06-13T09:13:00,PCI_9,3,47116039.0,25645446.0,1042,28,956,5,14,13,56.0,46.0,13.65,24.62
2026-06-13T09:13:00,PCI_10,3,53642292.0,23390466.0,1083,22,730,13,14,12,59.0,44.0,15.49,12.54
2026-06-13T09:13:00,PCI_11,2,49193474.0,25924342.0,891,27,824,19,9,12,53.0,45.0,22.04,18.68
2026-06-13T09:13:00,PCI_12,3,37615529.0,22123768.0,1126,31,701,8,8,8,50.0,41.0,11.76,15.0
2026-06-13T09:13:00,PCI_13,3,44763919.0,24175932.0,1136,38,903,20,15,9,53.0,45.0,24.28,18.78
2026-06-13T09:13:00,PCI_14,3,53560605.0,23679422.0,997,22,850,3,15,8,58.0,47.0,16.51,18.33
2026-06-13T09:13:00,PCI_15,2,48363909.0,26814694.0,1113,37,884,21,13,9,51.0,48.0,22.89,25.86
2026-06-13T09:13:00,PCI_16,3,51459861.0,24728916.0,1176,5,765,21,10,12,52.0,39.0,8.67,17.21
2026-06-13T09:14:00,PCI_1,3,844303330.0,47130402.0,1183,7,725,28,8,8,56.0,50.0,10.7,25.13
2026-06-13T09:14:00,PCI_2,2,646048170.0,46636239.0,1019,24,750,9,13,12,66.0,45.0,14.93,13.97
2026-06-13T09:14:00,PCI_3,2,687128555.0,37263536.0,1051,33,717,14,10,9,55.0,43.0,15.12,16.26
2026-06-13T09:14:00,PCI_4,3,866552662.0,50704076.0,1103,19,692,29,12,10,48.0,51.0,16.52,8.88
2026-06-13T09:14:00,PCI_5,2,653741017.0,54614513.0,1029,14,774,22,13,15,60.0,47.0,5.48,12.56
2026-06-13T09:14:00,PCI_6,3,708183527.0,38254817.0,900,20,687,21,14,12,58.0,48.0,20.16,20.82
2026-06-13T09:14:00,PCI_7,2,672179252.0,46726867.0,1138,11,731,18,15,8,59.0,45.0,24.39,20.62
2026-06-13T09:14:00,PCI_8,3,650758068.0,52221569.0,1034,10,805,15,11,10,61.0,46.0,21.16,19.2
2026-06-13T09:14:00,PCI_9,3,46327156.0,23848393.0,997,16,762,19,14,8,55.0,48.0,23.69,15.92
2026-06-13T09:14:00,PCI_10,4,47215627.0,25407675.0,1075,24,838,29,10,11,56.0,47.0,18.99,15.68
2026-06-13T09:14:00,PCI_11,3,48754248.0,20105645.0,1141,36,834,16,14,13,60.0,42.0,10.59,24.43
2026-06-13T09:14:00,PCI_12,3,48237675.0,24048818.0,1189,6,923,27,14,13,54.0,43.0,15.54,12.66
2026-06-13T09:14:00,PCI_13,3,47136391.0,26685476.0,1014,24,964,10,12,9,53.0,42.0,22.85,11.78
2026-06-13T09:14:00,PCI_14,2,41654335.0,24210002.0,1110,37,850,29,14,9,50.0,47.0,5.15,17.78
2026-06-13T09:14:00,PCI_15,2,52217592.0,25708197.0,1005,18,737,26,9,13,55.0,50.0,20.89,8.22
2026-06-13T09:14:00,PCI_16,4,43635865.0,24573854.0,954,5,899,4,11,14,61.0,41.0,5.54,20.2
2026-06-13T09:15:00,PCI_1,2,816754456.0,50476466.0,1157,20,854,21,8,13,61.0,46.0,17.7,25.56
2026-06-13T09:15:00,PCI_2,3,914580041.0,39439307.0,1114,21,957,27,9,9,57.0,36.0,8.98,20.59
2026-06-13T09:15:00,PCI_3,3,732073453.0,45827340.0,970,8,968,21,12,12,60.0,38.0,10.99,14.79
2026-06-13T09:15:00,PCI_4,2,620757795.0,50083993.0,963,19,829,20,13,12,58.0,44.0,21.26,14.25
2026-06-13T09:15:00,PCI_5,2,731982013.0,52138677.0,1114,10,933,8,9,10,48.0,39.0,22.74,27.32
2026-06-13T09:15:00,PCI_6,2,770171948.0,51920746.0,1056,20,793,19,9,10,63.0,45.0,16.65,15.7
2026-06-13T09:15:00,PCI_7,2,667361792.0,43229305.0,1191,7,920,11,8,15,60.0,47.0,6.44,14.83
2026-06-13T09:15:00,PCI_8,2,748505758.0,52958007.0,914,36,732,18,13,15,54.0,39.0,19.74,17.37
2026-06-13T09:15:00,PCI_9,3,51271116.0,28318018.0,1070,22,965,15,13,10,55.0,42.0,17.78,8.01
2026-06-13T09:15:00,PCI_10,3,45007345.0,25622869.0,903,25,820,25,8,15,51.0,42.0,8.88,15.05
2026-06-13T09:15:00,PCI_11,2,50514429.0,25185785.0,1068,17,786,26,11,13,50.0,35.0,7.9,21.29
2026-06-13T09:15:00,PCI_12,4,39059998.0,23976452.0,885,29,679,22,15,13,54.0,43.0,8.12,25.87
2026-06-13T09:15:00,PCI_13,3,49771158.0,21834285.0,1073,16,814,11,13,9,56.0,38.0,22.77,24.59
2026-06-13T09:15:00,PCI_14,3,41722962.0,23741636.0,1049,21,801,6,14,11,61.0,47.0,5.76,20.44
2026-06-13T09:15:00,PCI_15,2,55620444.0,24810853.0,1090,32,950,23,14,8,65.0,43.0,11.18,26.12
2026-06-13T09:15:00,PCI_16,3,49413649.0,24034307.0,933,20,806,25,11,11,58.0,52.0,6.32,11.9
2026-06-13T09:16:00,PCI_1,3,727973200.0,48984089.0,1046,19,944,25,8,13,60.0,44.0,10.45,16.47
2026-06-13T09:16:00,PCI_2,3,778435456.0,45595710.0,959,8,689,27,15,14,57.0,42.0,7.76,27.58
2026-06-13T09:16:00,PCI_3,3,851910954.0,47381798.0,1108,34,814,15,11,8,54.0,39.0,24.63,27.66
2026-06-13T09:16:00,PCI_4,3,811184735.0,49269991.0,940,13,688,20,15,11,60.0,53.0,6.73,9.65
2026-06-13T09:16:00,PCI_5,3,738605750.0,54809843.0,880,38,946,24,9,15,59.0,43.0,24.58,15.48
2026-06-13T09:16:00,PCI_6,2,714664316.0,51636661.0,1009,21,966,17,10,8,54.0,50.0,8.37,15.29
2026-06-13T09:16:00,PCI_7,3,737506902.0,49843743.0,890,10,972,25,15,10,51.0,37.0,20.55,25.63
2026-06-13T09:16:00,PCI_8,2,792064212.0,53217980.0,1001,25,827,23,12,15,55.0,45.0,21.87,16.48
2026-06-13T09:16:00,PCI_9,3,51174332.0,28542896.0,1095,25,775,8,14,15,55.0,43.0,18.42,17.75
2026-06-13T09:16:00,PCI_10,3,54398179.0,22531019.0,1052,31,858,3,9,9,52.0,47.0,23.68,12.64
2026-06-13T09:16:00,PCI_11,2,48999883.0,23419399.0,1012,17,846,3,11,11,57.0,46.0,15.61,10.48
2026-06-13T09:16:00,PCI_12,2,48586881.0,24110797.0,993,12,789,12,11,11,53.0,48.0,8.31,21.25
2026-06-13T09:16:00,PCI_13,3,48462396.0,23362421.0,1154,35,909,28,15,10,52.0,49.0,23.53,8.88
2026-06-13T09:16:00,PCI_14,3,54926696.0,25120117.0,1160,15,728,4,11,9,58.0,51.0,20.64,13.05
2026-06-13T09:16:00,PCI_15,3,48355029.0,23627044.0,892,29,893,16,10,8,48.0,41.0,13.76,25.06
2026-06-13T09:16:00,PCI_16,2,43356748.0,23100234.0,1014,19,971,9,12,12,64.0,51.0,8.52,14.89
2026-06-13T09:17:00,PCI_1,3,664844584.0,50582868.0,951,29,950,29,10,15,67.0,51.0,6.33,24.89
2026-06-13T09:17:00,PCI_2,3,877145730.0,48259780.0,908,35,759,12,15,13,60.0,50.0,6.15,16.51
2026-06-13T09:17:00,PCI_3,3,634689000.0,43934914.0,1069,10,690,21,10,9,54.0,43.0,6.87,25.53
2026-06-13T09:17:00,PCI_4,4,782664529.0,48148762.0,1163,8,844,9,8,8,59.0,45.0,8.43,8.05
2026-06-13T09:17:00,PCI_5,3,743725253.0,47565467.0,977,16,845,18,10,15,61.0,47.0,8.42,21.05
2026-06-13T09:17:00,PCI_6,3,777867026.0,50964956.0,1049,22,953,15,12,15,52.0,48.0,19.27,10.29
2026-06-13T09:17:00,PCI_7,3,858170757.0,52141252.0,1062,5,978,4,9,15,55.0,41.0,8.57,22.48
2026-06-13T09:17:00,PCI_8,3,721155120.0,52652422.0,1105,28,789,13,10,9,56.0,41.0,19.37,23.77
2026-06-13T09:17:00,PCI_9,3,47272839.0,22609405.0,957,28,921,3,8,9,52.0,50.0,14.0,20.91
2026-06-13T09:17:00,PCI_10,3,41131429.0,26152078.0,1063,7,787,19,15,10,55.0,38.0,8.42,15.64
2026-06-13T09:17:00,PCI_11,3,43477702.0,21568173.0,1141,29,722,13,8,13,59.0,45.0,22.01,8.93
2026-06-13T09:17:00,PCI_12,2,57784718.0,26772540.0,942,6,824,18,11,15,56.0,50.0,6.12,22.16
2026-06-13T09:17:00,PCI_13,3,43210271.0,21235110.0,1104,16,896,21,12,8,53.0,34.0,10.6,9.39
2026-06-13T09:17:00,PCI_14,3,59293841.0,24061572.0,1014,26,948,11,8,11,58.0,47.0,22.19,24.91
2026-06-13T09:17:00,PCI_15,3,55721471.0,24261954.0,966,5,702,3,14,12,59.0,50.0,14.5,15.61
2026-06-13T09:17:00,PCI_16,2,50293011.0,23642967.0,947,29,847,28,10,11,51.0,46.0,23.56,12.55
2026-06-13T09:18:00,PCI_1,2,863372060.0,42073124.0,1123,7,784,8,13,15,57.0,49.0,19.57,16.83
2026-06-13T09:18:00,PCI_2,3,849849692.0,49007568.0,1008,20,974,4,10,12,52.0,44.0,21.71,21.07
2026-06-13T09:18:00,PCI_3,2,682026902.0,49817258.0,890,34,962,23,8,8,54.0,40.0,15.91,17.33
2026-06-13T09:18:00,PCI_4,3,790621860.0,51335392.0,992,7,822,15,14,8,65.0,45.0,8.23,23.38
2026-06-13T09:18:00,PCI_5,2,892005233.0,60345940.0,1105,34,963,28,12,11,56.0,52.0,21.82,27.68
2026-06-13T09:18:00,PCI_6,3,636453141.0,53927784.0,1031,37,816,19,11,8,57.0,38.0,17.48,21.28
2026-06-13T09:18:00,PCI_7,2,702812269.0,62041274.0,876,36,936,23,9,11,58.0,52.0,21.41,16.63
2026-06-13T09:18:00,PCI_8,3,801853002.0,40056127.0,932,19,905,29,8,14,61.0,45.0,20.8,13.26
2026-06-13T09:18:00,PCI_9,3,56810964.0,22295637.0,981,7,705,5,8,13,62.0,42.0,5.16,14.58
2026-06-13T09:18:00,PCI_10,2,36742990.0,26293529.0,1131,20,877,12,8,8,65.0,49.0,18.0,9.75
2026-06-13T09:18:00,PCI_11,3,48260986.0,25570562.0,1026,29,745,9,9,9,55.0,40.0,22.12,19.3
2026-06-13T09:18:00,PCI_12,3,40122939.0,28838449.0,959,17,856,15,14,11,56.0,47.0,21.72,13.85
2026-06-13T09:18:00,PCI_13,3,46953513.0,25363599.0,1016,14,731,28,10,13,58.0,48.0,16.27,21.32
2026-06-13T09:18:00,PCI_14,2,43326803.0,23991908.0,1146,39,779,12,11,13,52.0,50.0,6.92,13.34
2026-06-13T09:18:00,PCI_15,3,58914475.0,23492948.0,1027,19,937,14,15,10,54.0,41.0,16.13,14.05
2026-06-13T09:18:00,PCI_16,2,54915134.0,24488208.0,920,12,880,7,13,13,60.0,45.0,10.67,14.07
2026-06-13T09:19:00,PCI_1,3,745060545.0,45609316.0,1069,28,926,19,13,9,59.0,47.0,8.66,26.63
2026-06-13T09:19:00,PCI_2,2,803290480.0,49139896.0,987,21,905,12,11,15,54.0,53.0,6.38,22.45
2026-06-13T09:19:00,PCI_3,3,664691649.0,50803287.0,1058,10,852,16,8,11,56.0,43.0,16.18,9.95
2026-06-13T09:19:00,PCI_4,3,830106853.0,52365735.0,1151,34,925,6,11,15,62.0,46.0,17.64,15.85
2026-06-13T09:19:00,PCI_5,3,722566665.0,48968229.0,1012,8,733,21,9,12,54.0,48.0,21.26,10.09
2026-06-13T09:19:00,PCI_6,3,752514774.0,49088762.0,1159,32,768,7,11,9,59.0,36.0,15.97,9.25
2026-06-13T09:19:00,PCI_7,2,796768298.0,48142357.0,890,31,721,22,15,8,57.0,53.0,8.68,26.45
2026-06-13T09:19:00,PCI_8,3,812188828.0,40867710.0,1093,11,877,17,10,8,56.0,42.0,11.94,24.67
2026-06-13T09:19:00,PCI_9,3,53626747.0,28031742.0,1098,22,968,20,12,15,57.0,43.0,20.21,10.13
2026-06-13T09:19:00,PCI_10,2,54555019.0,21178880.0,1053,24,881,11,15,13,51.0,45.0,8.17,14.54
2026-06-13T09:19:00,PCI_11,3,47204157.0,25904179.0,928,8,798,29,12,8,55.0,42.0,8.04,26.07
2026-06-13T09:19:00,PCI_12,3,50400124.0,26637400.0,1099,9,881,29,14,12,63.0,45.0,9.4,26.75
2026-06-13T09:19:00,PCI_13,3,47442200.0,26685167.0,1163,13,796,26,11,8,53.0,40.0,23.01,11.67
2026-06-13T09:19:00,PCI_14,2,42249269.0,24666634.0,1108,21,759,17,13,14,54.0,51.0,8.54,13.31
2026-06-13T09:19:00,PCI_15,2,50052497.0,24675191.0,897,16,882,8,15,10,55.0,46.0,21.78,20.47
2026-06-13T09:19:00,PCI_16,2,51752789.0,24011744.0,999,31,789,17,15,13,63.0,49.0,5.28,23.77
2026-06-13T09:20:00,PCI_1,3,788394015.0,45756059.0,1013,12,747,17,14,9,61.0,48.0,9.47,26.24
2026-06-13T09:20:00,PCI_2,3,864957267.0,51257462.0,974,17,709,5,13,10,57.0,45.0,8.99,20.17
2026-06-13T09:20:00,PCI_3,2,716257470.0,51051225.0,985,22,966,12,10,8,58.0,44.0,10.34,12.6
2026-06-13T09:20:00,PCI_4,3,893219060.0,43481706.0,914,8,879,7,9,12,57.0,46.0,24.72,13.81
2026-06-13T09:20:00,PCI_5,2,815809667.0,52973209.0,918,39,946,6,9,10,58.0,50.0,11.09,26.22
2026-06-13T09:20:00,PCI_6,2,776206317.0,57130272.0,1171,5,846,14,13,14,64.0,51.0,18.41,12.57
2026-06-13T09:20:00,PCI_7,3,899017041.0,45924110.0,884,35,877,25,11,12,60.0,50.0,18.2,9.68
2026-06-13T09:20:00,PCI_8,3,744453758.0,47542244.0,1069,5,830,15,15,12,57.0,50.0,5.26,9.96
2026-06-13T09:20:00,PCI_9,2,49742583.0,27114551.0,1089,7,810,23,8,13,56.0,52.0,18.22,18.62
2026-06-13T09:20:00,PCI_10,3,48837541.0,20932196.0,1070,36,963,10,9,8,64.0,45.0,18.83,25.86
2026-06-13T09:20:00,PCI_11,3,50740085.0,22005707.0,1096,25,781,29,15,13,63.0,44.0,13.47,8.24
2026-06-13T09:20:00,PCI_12,2,43163786.0,26017866.0,1169,6,803,22,8,14,60.0,48.0,11.45,16.67
2026-06-13T09:20:00,PCI_13,4,57940739.0,22170134.0,956,9,772,24,15,15,54.0,55.0,17.14,16.4
2026-06-13T09:20:00,PCI_14,3,56267163.0,27031563.0,922,9,764,22,9,11,54.0,45.0,6.37,23.38
2026-06-13T09:20:00,PCI_15,3,48449824.0,25338612.0,1070,19,895,16,15,10,55.0,46.0,6.39,11.32
2026-06-13T09:20:00,PCI_16,2,54251137.0,22873276.0,1158,14,791,7,9,15,56.0,39.0,17.35,12.39
2026-06-13T09:21:00,PCI_1,3,725813317.0,43615155.0,1000,37,770,11,10,15,63.0,47.0,5.93,13.31
2026-06-13T09:21:00,PCI_2,2,784170320.0,52095635.0,918,21,744,21,9,9,59.0,38.0,15.27,15.36
2026-06-13T09:21:00,PCI_3,3,776162096.0,42440238.0,1184,5,914,14,14,8,49.0,41.0,11.67,15.96
2026-06-13T09:21:00,PCI_4,3,750650684.0,54734196.0,1100,10,730,29,10,11,59.0,45.0,16.63,18.87
2026-06-13T09:21:00,PCI_5,2,909938787.0,35710745.0,1122,36,978,20,15,11,62.0,38.0,11.18,23.21
2026-06-13T09:21:00,PCI_6,3,680671286.0,48495350.0,876,25,761,8,10,14,60.0,51.0,18.34,25.76
2026-06-13T09:21:00,PCI_7,3,794448569.0,54213601.0,892,20,849,28,10,15,64.0,52.0,18.29,25.96
2026-06-13T09:21:00,PCI_8,3,715144695.0,51526750.0,1082,24,986,7,15,11,61.0,47.0,24.51,8.91
2026-06-13T09:21:00,PCI_9,2,45214779.0,24341295.0,1054,25,740,21,10,14,61.0,50.0,23.03,26.97
2026-06-13T09:21:00,PCI_10,3,48004192.0,29421911.0,1071,9,944,17,9,14,61.0,45.0,14.22,15.0
2026-06-13T09:21:00,PCI_11,2,48487330.0,27587412.0,942,32,799,3,9,9,60.0,44.0,23.98,20.37
2026-06-13T09:21:00,PCI_12,3,44677796.0,25881646.0,1094,16,830,17,12,8,59.0,52.0,19.22,19.65
2026-06-13T09:21:00,PCI_13,2,53948851.0,24151067.0,1009,33,973,5,8,13,58.0,44.0,20.28,12.72
2026-06-13T09:21:00,PCI_14,3,62216402.0,20636702.0,944,30,789,4,8,15,65.0,53.0,18.59,19.96
2026-06-13T09:21:00,PCI_15,3,48189309.0,26805509.0,1062,17,799,28,13,15,59.0,51.0,15.94,8.98
2026-06-13T09:21:00,PCI_16,2,54705351.0,23131955.0,1105,13,744,5,15,12,61.0,48.0,15.86,25.74
2026-06-13T09:22:00,PCI_1,3,768176552.0,54279905.0,1027,38,717,25,11,15,50.0,44.0,18.34,24.75
2026-06-13T09:22:00,PCI_2,3,782927383.0,47068573.0,916,32,747,19,14,10,59.0,44.0,22.53,21.86
2026-06-13T09:22:00,PCI_3,2,838411874.0,44802835.0,1058,37,953,23,9,14,54.0,49.0,12.42,20.49
2026-06-13T09:22:00,PCI_4,2,679065874.0,52116508.0,1080,26,775,27,11,14,55.0,41.0,24.22,16.49
2026-06-13T09:22:00,PCI_5,3,811329459.0,51694611.0,1000,35,827,19,9,9,65.0,41.0,16.04,8.38
2026-06-13T09:22:00,PCI_6,3,733396275.0,53622299.0,931,24,693,10,12,12,55.0,46.0,10.35,12.85
2026-06-13T09:22:00,PCI_7,3,792456281.0,46383422.0,957,11,951,6,12,9,63.0,45.0,20.48,26.89
2026-06-13T09:22:00,PCI_8,3,641148302.0,56647810.0,918,25,867,25,13,13,65.0,44.0,11.04,10.66
2026-06-13T09:22:00,PCI_9,3,46589537.0,27191389.0,1056,23,781,16,10,13,58.0,51.0,11.21,20.0
2026-06-13T09:22:00,PCI_10,3,46343657.0,21565529.0,1019,30,823,13,10,9,55.0,50.0,17.85,27.61
2026-06-13T09:22:00,PCI_11,3,48265105.0,29722800.0,1052,38,804,5,13,9,61.0,53.0,22.95,18.15
2026-06-13T09:22:00,PCI_12,3,48942354.0,25354419.0,1057,34,892,24,10,13,57.0,44.0,5.36,24.75
2026-06-13T09:22:00,PCI_13,3,51995644.0,22648874.0,904,28,967,29,10,13,57.0,49.0,24.11,12.66
2026-06-13T09:22:00,PCI_14,3,38836249.0,25846483.0,1066,11,788,26,10,15,58.0,39.0,20.63,26.61
2026-06-13T09:22:00,PCI_15,3,51818296.0,21039946.0,1063,38,944,25,14,8,62.0,42.0,9.38,13.02
2026-06-13T09:22:00,PCI_16,3,52627926.0,23565237.0,961,11,972,14,12,9,58.0,51.0,13.1,19.9
2026-06-13T09:23:00,PCI_1,2,756686201.0,46695898.0,900,39,705,7,8,10,63.0,45.0,11.72,27.41
2026-06-13T09:23:00,PCI_2,2,740374914.0,48431098.0,943,38,701,23,8,14,58.0,49.0,8.73,25.33
2026-06-13T09:23:00,PCI_3,3,788951373.0,49812053.0,1065,12,743,8,12,10,54.0,46.0,5.1,23.6
2026-06-13T09:23:00,PCI_4,3,780533702.0,50451496.0,1028,6,957,12,15,10,61.0,44.0,24.91,19.18
2026-06-13T09:23:00,PCI_5,3,686497508.0,48062608.0,1149,7,720,29,15,11,58.0,44.0,7.52,19.51
2026-06-13T09:23:00,PCI_6,3,906920787.0,48024947.0,1132,30,949,20,10,15,59.0,49.0,12.33,27.47
2026-06-13T09:23:00,PCI_7,2,911138496.0,42964210.0,1053,15,945,13,13,14,61.0,43.0,6.96,13.28
2026-06-13T09:23:00,PCI_8,3,880946861.0,57722059.0,932,30,934,11,15,9,59.0,47.0,22.34,26.41
2026-06-13T09:23:00,PCI_9,3,52404893.0,22245157.0,1154,30,884,21,12,8,60.0,51.0,11.5,20.34
2026-06-13T09:23:00,PCI_10,3,49413401.0,25402116.0,883,25,853,19,14,14,62.0,44.0,7.07,22.11
2026-06-13T09:23:00,PCI_11,3,50505421.0,24877624.0,1073,29,755,16,8,10,58.0,48.0,10.15,25.72
2026-06-13T09:23:00,PCI_12,2,50973866.0,28006522.0,1117,12,865,5,15,8,54.0,51.0,19.43,19.12
2026-06-13T09:23:00,PCI_13,3,41145939.0,30236677.0,1123,10,701,8,11,11,50.0,49.0,7.31,24.28
2026-06-13T09:23:00,PCI_14,3,50131465.0,29747069.0,1045,5,835,6,14,10,57.0,43.0,7.72,24.95
2026-06-13T09:23:00,PCI_15,3,52860503.0,27945793.0,1023,31,834,14,12,13,55.0,44.0,15.86,26.27
2026-06-13T09:23:00,PCI_16,3,61554870.0,29492789.0,980,33,822,12,11,8,57.0,46.0,18.01,8.03
2026-06-13T09:24:00,PCI_1,3,815240469.0,50549715.0,1006,28,723,24,11,11,53.0,47.0,11.32,11.17
2026-06-13T09:24:00,PCI_2,2,739913325.0,44824888.0,971,6,747,22,14,10,62.0,48.0,20.2,24.9
2026-06-13T09:24:00,PCI_3,3,842455714.0,52363443.0,1167,16,728,23,13,13,57.0,43.0,11.64,16.38
2026-06-13T09:24:00,PCI_4,3,713582728.0,46977477.0,1009,27,968,3,15,10,61.0,47.0,19.75,26.23
2026-06-13T09:24:00,PCI_5,3,638956413.0,59136083.0,1193,5,863,5,9,12,56.0,49.0,23.66,25.21
2026-06-13T09:24:00,PCI_6,3,870668658.0,48168836.0,1074,30,958,5,14,15,61.0,47.0,23.63,18.67
2026-06-13T09:24:00,PCI_7,3,850251103.0,43247337.0,893,34,923,15,12,15,56.0,47.0,11.56,14.81
2026-06-13T09:24:00,PCI_8,2,827371797.0,49572549.0,1122,10,976,8,14,11,63.0,47.0,22.59,26.0
2026-06-13T09:24:00,PCI_9,3,51031313.0,26315826.0,911,19,855,4,15,9,53.0,47.0,18.95,8.55
2026-06-13T09:24:00,PCI_10,3,48444727.0,26554284.0,878,35,765,18,12,14,66.0,42.0,10.26,12.49
2026-06-13T09:24:00,PCI_11,3,48741289.0,23538964.0,976,38,984,4,11,11,60.0,49.0,24.45,20.07
2026-06-13T09:24:00,PCI_12,3,58778113.0,21970783.0,907,39,973,9,8,12,56.0,42.0,13.05,13.63
2026-06-13T09:24:00,PCI_13,2,52500739.0,23063559.0,1171,16,812,19,14,14,66.0,47.0,9.5,27.0
2026-06-13T09:24:00,PCI_14,3,51153365.0,24909714.0,900,8,880,6,13,14,56.0,49.0,10.22,22.76
2026-06-13T09:24:00,PCI_15,3,54382772.0,25681868.0,1140,19,914,29,15,10,57.0,47.0,15.62,10.89
2026-06-13T09:24:00,PCI_16,3,55543766.0,22439908.0,942,24,894,9,15,9,65.0,47.0,15.11,20.55
2026-06-13T09:25:00,PCI_1,2,829562486.0,51459533.0,964,10,909,23,13,13,57.0,51.0,16.43,9.2
2026-06-13T09:25:00,PCI_2,3,765681729.0,46061179.0,974,22,849,12,8,14,58.0,44.0,13.12,12.04
2026-06-13T09:25:00,PCI_3,2,755001220.0,62858622.0,1070,22,868,24,9,12,58.0,49.0,19.16,17.29
2026-06-13T09:25:00,PCI_4,2,647389387.0,56137804.0,1094,14,824,27,11,10,56.0,47.0,15.19,15.3
2026-06-13T09:25:00,PCI_5,3,800932222.0,50079803.0,929,29,839,8,10,8,62.0,48.0,23.97,27.31
2026-06-13T09:25:00,PCI_6,3,676435691.0,65699763.0,1063,10,845,19,9,12,64.0,43.0,10.03,13.3
2026-06-13T09:25:00,PCI_7,4,886693158.0,55468089.0,915,21,878,20,9,12,57.0,49.0,23.8,13.55
2026-06-13T09:25:00,PCI_8,3,758862198.0,45861152.0,1033,35,903,5,13,10,60.0,49.0,19.0,15.98
2026-06-13T09:25:00,PCI_9,3,48929688.0,24676298.0,1118,26,870,14,8,9,66.0,48.0,12.05,24.41
2026-06-13T09:25:00,PCI_10,3,48189028.0,22103669.0,1019,35,936,9,10,9,52.0,46.0,22.22,20.15
2026-06-13T09:25:00,PCI_11,3,53493844.0,31997237.0,894,33,789,4,14,8,60.0,44.0,16.24,11.91
2026-06-13T09:25:00,PCI_12,2,51663846.0,26282725.0,959,9,897,13,15,12,62.0,52.0,13.49,24.08
2026-06-13T09:25:00,PCI_13,3,47260955.0,26627217.0,1071,33,767,19,15,11,64.0,53.0,12.47,23.42
2026-06-13T09:25:00,PCI_14,3,49415013.0,24713134.0,1031,27,835,25,9,15,56.0,43.0,22.06,13.94
2026-06-13T09:25:00,PCI_15,3,53959278.0,25383030.0,952,7,897,17,14,12,58.0,51.0,20.69,8.72
2026-06-13T09:25:00,PCI_16,2,49419964.0,26956310.0,1045,39,683,27,14,13,57.0,46.0,15.08,26.59
2026-06-13T09:26:00,PCI_1,3,780721641.0,48416264.0,871,29,766,27,11,8,62.0,48.0,21.21,16.19
2026-06-13T09:26:00,PCI_2,2,846016614.0,47187634.0,1101,21,734,23,15,12,58.0,59.0,9.22,26.28
2026-06-13T09:26:00,PCI_3,4,641000258.0,48051021.0,898,8,946,7,11,15,58.0,50.0,18.38,19.39
2026-06-13T09:26:00,PCI_4,3,851040136.0,49493274.0,1109,38,877,15,14,14,69.0,40.0,24.78,9.96
2026-06-13T09:26:00,PCI_5,3,863616209.0,55199054.0,1037,34,927,5,9,8,55.0,40.0,23.53,13.63
